Team,Date,Score
LNG Esports,2/4/2024 10:11,7787.045983
Gen.G,2/4/2024 10:13,20831.32998
Fukuoka SoftBank HAWKS gaming,2/4/2024 10:15,2128.063276
LNG Esports,2/4/2024 11:00,10558.74323
Fukuoka SoftBank HAWKS gaming,2/4/2024 11:07,7637.883985
Weibo Gaming,2/4/2024 11:19,14395.72805
Weibo Gaming,2/4/2024 12:35,19708.97828
paiN Gaming,2/4/2024 17:12,7325.713774
MAD Lions KOI,2/4/2024 17:46,7931.26865
Fnatic,2/4/2024 17:46,16357.40872
MAD Lions KOI,2/4/2024 18:32,10687.64444
Fnatic,2/4/2024 18:32,11677.78838
FlyQuest,2/4/2024 21:07,16129.48121
Team Liquid,2/4/2024 21:51,13154.22013
100 Thieves,2/4/2024 22:38,17221.47864
G2 Esports,2/5/2024 17:52,21442.65174
Fnatic,2/5/2024 17:52,3155.987325
Fnatic,2/5/2024 18:43,18028.77843
G2 Esports,2/5/2024 18:43,6109.220931
G2 Esports,2/5/2024 19:33,18881.90324
Fnatic,2/5/2024 19:33,7142.136392
LNG Esports,2/6/2024 11:19,6958.4635
Bilibili Gaming,2/6/2024 11:19,20210.81004
Bilibili Gaming,2/6/2024 12:19,17596.41114
LNG Esports,2/6/2024 12:19,10715.22914
Weibo Gaming,2/7/2024 12:41,5408.627875
Top Esports,2/7/2024 12:41,25437.2515
Top Esports,2/7/2024 13:30,13510.48473
Weibo Gaming,2/7/2024 13:30,15872.47364
Movistar R7,2/8/2024 0:54,3966.62855
Movistar R7,2/8/2024 1:59,6320.528548
Fukuoka SoftBank HAWKS gaming,2/10/2024 12:27,13483.11341
Fukuoka SoftBank HAWKS gaming,2/10/2024 13:18,9253.426183
paiN Gaming,2/10/2024 17:14,8301.887882
MAD Lions KOI,2/10/2024 18:52,19251.85557
MAD Lions KOI,2/10/2024 19:34,19175.01351
100 Thieves,2/10/2024 22:53,13818.63903
Team Liquid,2/10/2024 22:53,10871.97438
FlyQuest,2/10/2024 23:44,5171.378263
Fukuoka SoftBank HAWKS gaming,2/11/2024 8:14,10101.85294
Fukuoka SoftBank HAWKS gaming,2/11/2024 9:07,7126.08901
G2 Esports,2/11/2024 16:07,13324.33239
paiN Gaming,2/11/2024 16:13,9544.116657
G2 Esports,2/11/2024 17:01,15806.55582
G2 Esports,2/11/2024 17:50,21999.77251
100 Thieves,2/11/2024 21:07,10804.68775
Team Liquid,2/11/2024 22:56,17475.84643
FlyQuest,2/11/2024 23:41,15698.12627
MAD Lions KOI,2/12/2024 16:06,19009.15542
MAD Lions KOI,2/12/2024 16:51,13418.29049
Fnatic,2/12/2024 18:06,7164.361709
Fnatic,2/12/2024 19:07,14292.9424
Fnatic,2/12/2024 19:51,14390.74425
Gen.G,2/14/2024 8:05,8494.904052
Gen.G,2/14/2024 8:59,7549.477493
Movistar R7,2/14/2024 22:05,5311.424389
Movistar R7,2/14/2024 22:45,5685.796031
T1,2/15/2024 8:08,18823.83966
Dplus KIA,2/15/2024 8:08,7514.537472
Dplus KIA,2/15/2024 8:55,10039.38593
T1,2/15/2024 8:55,19431.58777
Hanwha Life Esports,2/15/2024 10:40,21398.68001
Hanwha Life Esports,2/15/2024 11:27,19691.35213
Movistar R7,2/15/2024 22:06,5109.811912
Movistar R7,2/15/2024 22:58,7652.54554
PSG Talon,2/16/2024 11:34,2703.932775
PSG Talon,2/16/2024 12:26,3744.746088
MAD Lions KOI,2/16/2024 16:07,15471.72009
Fnatic,2/16/2024 16:07,11242.09344
Fnatic,2/16/2024 16:57,18120.64968
MAD Lions KOI,2/16/2024 16:57,5119.026545
MAD Lions KOI,2/16/2024 17:47,21664.42053
Fnatic,2/16/2024 17:47,6959.289938
Fnatic,2/16/2024 18:42,16231.03992
MAD Lions KOI,2/16/2024 18:42,8088.240753
MAD Lions KOI,2/16/2024 19:41,11416.03918
Fnatic,2/16/2024 19:41,11339.66031
Gen.G,2/17/2024 6:07,20797.56013
Hanwha Life Esports,2/17/2024 6:07,6777.609106
Hanwha Life Esports,2/17/2024 6:53,8269.310063
Gen.G,2/17/2024 6:53,20308.49001
Dplus KIA,2/17/2024 8:46,22334.92371
Dplus KIA,2/17/2024 9:36,21317.43718
GAM Esports,2/17/2024 10:06,10297.66853
Fukuoka SoftBank HAWKS gaming,2/17/2024 10:26,10262.07453
GAM Esports,2/17/2024 10:50,10304.20696
Fukuoka SoftBank HAWKS gaming,2/17/2024 11:29,10304.23873
MAD Lions KOI,2/17/2024 16:08,16161.32813
MAD Lions KOI,2/17/2024 16:57,17744.72493
MAD Lions KOI,2/17/2024 17:44,9609.961097
MAD Lions KOI,2/17/2024 18:38,11955.80393
paiN Gaming,2/17/2024 18:56,5929.764381
MAD Lions KOI,2/17/2024 19:28,15872.75076
T1,2/18/2024 6:05,20324.25254
T1,2/18/2024 6:57,21634.50594
Vikings Esports,2/18/2024 10:06,6088.431836
Fukuoka SoftBank HAWKS gaming,2/18/2024 10:12,9270.764359
Fukuoka SoftBank HAWKS gaming,2/18/2024 10:58,11534.90686
Vikings Esports,2/18/2024 10:59,8588.345214
PSG Talon,2/18/2024 12:29,2724.568095
PSG Talon,2/18/2024 13:38,7977.398226
PSG Talon,2/18/2024 14:31,6177.918902
G2 Esports,2/18/2024 16:12,7090.619407
MAD Lions KOI,2/18/2024 16:12,20933.74742
G2 Esports,2/18/2024 17:02,22622.61099
MAD Lions KOI,2/18/2024 17:02,2890.834203
MAD Lions KOI,2/18/2024 17:48,6020.323281
G2 Esports,2/18/2024 17:48,24518.37217
paiN Gaming,2/18/2024 18:05,7929.117754
MAD Lions KOI,2/18/2024 18:47,8718.921385
G2 Esports,2/18/2024 18:47,18935.02466
LNG Esports,2/20/2024 9:20,17492.50752
LNG Esports,2/20/2024 10:27,7211.478587
LNG Esports,2/20/2024 11:17,8090.144418
Bilibili Gaming,2/20/2024 11:24,7922.361861
Bilibili Gaming,2/20/2024 12:09,6570.928288
Movistar R7,2/20/2024 22:07,7115.53669
Movistar R7,2/20/2024 22:57,7389.971739
T1,2/21/2024 8:07,20727.32722
T1,2/21/2024 8:58,4548.489397
Weibo Gaming,2/21/2024 9:18,19505.4118
T1,2/21/2024 10:01,20761.62443
Weibo Gaming,2/21/2024 10:16,22197.29792
Hanwha Life Esports,2/21/2024 11:36,21932.47027
Top Esports,2/21/2024 11:42,18214.94389
Top Esports,2/21/2024 12:39,22031.18685
Hanwha Life Esports,2/21/2024 12:54,19082.9591
Movistar R7,2/21/2024 23:55,7630.605812
Movistar R7,2/22/2024 0:42,6654.325582
Dplus KIA,2/22/2024 8:06,22711.92295
Dplus KIA,2/22/2024 9:03,23920.19839
Vikings Esports,2/22/2024 10:06,7283.997861
Gen.G,2/22/2024 10:35,20303.59327
Vikings Esports,2/22/2024 10:57,9931.090268
Gen.G,2/22/2024 11:24,22668.69776
GAM Esports,2/23/2024 10:11,6720.045846
GAM Esports,2/23/2024 11:09,3200.937157
LNG Esports,2/23/2024 11:18,6680.996097
Top Esports,2/23/2024 11:18,17658.89742
Hanwha Life Esports,2/23/2024 11:49,20090.32688
Top Esports,2/23/2024 12:06,22517.80313
LNG Esports,2/23/2024 12:06,4761.511812
Hanwha Life Esports,2/23/2024 12:37,24634.47772
T1,2/24/2024 6:06,20660.86544
T1,2/24/2024 7:00,20508.63705
Gen.G,2/24/2024 8:41,22241.36678
Gen.G,2/24/2024 9:37,14102.77157
Bilibili Gaming,2/24/2024 11:19,19489.48702
PSG Talon,2/24/2024 11:24,10458.90122
Bilibili Gaming,2/24/2024 12:24,8573.387361
PSG Talon,2/24/2024 12:24,9809.201922
Vikings Esports,2/24/2024 12:25,6012.517094
Vikings Esports,2/24/2024 13:30,6227.782801
Bilibili Gaming,2/24/2024 13:32,12923.37804
