league,date,game,position,playername,teamname,champion,gamelength,result,kills,deaths,assists,kda,killparticipation,firstbloodkill,firstbloodassist,firstbloodvictim,dpm,damageshare,damagetakenperminute,wpm,wcpm,vspm,earnedgoldshare,cspm
MSI,5/11/2024 4:59,2,top,Oscarinin,Fnatic,Poppy,1610,1,2,0,6,8,0.571428571,0,1,,770.6832,0.29476,1024.2112,0.2236,0,0.6335,0.257767,10.1739
MSI,5/11/2024 4:59,2,top,Impact,Team Liquid,K'Sante,1610,0,0,4,1,0.25,0.166666667,0,,1,345.205,0.183193,986.2733,0.2609,0.0373,0.5963,0.18524,7.5652
MSI,5/11/2024 5:48,3,top,Impact,Team Liquid,K'Sante,1777,1,0,0,7,7,0.35,0,,,519.91,0.156676,601.5869,0.2026,0.2026,0.8104,0.183451,7.2257
MSI,5/11/2024 5:48,3,top,Oscarinin,Fnatic,Zac,1777,0,0,2,2,1,0.222222222,0,,,206.5729,0.105189,1069.3303,0.2026,0.1013,0.3714,0.150445,5.605
MSI,5/11/2024 6:36,4,top,Oscarinin,Fnatic,K'Sante,1720,0,2,4,3,1.25,0.833333333,0,,,299.6512,0.133165,737.3372,0.3488,0.2093,0.7674,0.180287,4.5349
MSI,5/11/2024 6:36,4,top,Impact,Team Liquid,Ornn,1720,1,1,2,5,3,0.352941176,0,,1,248.2326,0.0993272,869.407,0.2791,0.1744,0.8023,0.118438,4.6395
MSI,5/11/2024 7:32,1,top,Kiin,Gen.G,Vayne,1911,1,1,3,9,3.333333333,0.526315789,0,1,,378.8069,0.139913,426.5934,0.5965,0.314,1.6013,0.185882,6.876
MSI,5/11/2024 7:32,1,top,369,Top Esports,K'Sante,1911,0,2,7,3,0.714285714,0.5,0,,1,183.7049,0.117288,757.8964,0.3454,0.1256,0.7535,0.14674,5.4317
MSI,5/11/2024 8:22,2,top,369,Top Esports,Renekton,1837,0,1,2,1,1,0.4,0,,,330.9635,0.176376,891.3772,0.294,0.1306,0.7512,0.221477,8.2961
MSI,5/11/2024 8:22,2,top,Kiin,Gen.G,Twisted Fate,1837,1,2,1,5,7,0.583333333,0,,,525.4981,0.19286,314.3386,0.5879,0.2613,1.3718,0.223339,7.9369
MSI,5/11/2024 9:11,3,top,369,Top Esports,Rumble,1683,1,5,3,7,4,0.52173913,0,,,485.7041,0.194359,621.8538,0.3922,0.107,1.0695,0.182707,7.4153
MSI,5/11/2024 9:11,3,top,Kiin,Gen.G,Ryze,1683,0,1,4,6,1.75,0.777777778,0,,,573.1551,0.253595,593.5116,0.6417,0.1783,1.533,0.219906,8.3066
MSI,5/11/2024 9:58,4,top,Kiin,Gen.G,K'Sante,1692,0,1,5,3,0.8,0.8,0,,,277.234,0.194279,787.5177,0.3901,0.1418,0.9574,0.180212,6.8794
MSI,5/11/2024 9:58,4,top,369,Top Esports,Urgot,1692,1,3,2,5,4,0.380952381,0,,,348.1915,0.113814,603.7234,0.3191,0.1064,0.8156,0.177883,8.7234
MSI,5/11/2024 10:44,5,top,Kiin,Gen.G,K'Sante,2031,1,0,2,11,5.5,0.647058824,0,,1,255.4801,0.0839426,673.2349,0.2954,0.1182,0.8272,0.172001,6.9719
MSI,5/11/2024 10:44,5,top,369,Top Esports,Urgot,2031,0,0,3,3,1,0.333333333,0,1,,222.7179,0.124262,722.9542,0.384,0.1773,0.9453,0.195222,7.031
MSI,5/12/2024 4:10,1,top,BrokenBlade,G2 Esports,Zac,1887,1,3,2,17,10,0.833333333,0,,,734.0541,0.256597,1366.1367,0.4452,0.0954,0.9221,0.195953,6.9952
MSI,5/12/2024 4:10,1,top,Azhi,PSG Talon,K'Sante,1887,0,2,6,3,0.833333333,0.357142857,0,,,533.9905,0.194404,1005.8506,0.3816,0.2862,1.1129,0.201337,7.4722
MSI,5/12/2024 4:59,2,top,BrokenBlade,G2 Esports,Twisted Fate,1252,1,4,1,6,10,0.434782609,0,,,372.0767,0.148953,330.623,0.4313,0.1917,1.0543,0.188305,7.9553
MSI,5/12/2024 4:59,2,top,Azhi,PSG Talon,Jax,1252,0,1,3,0,0.333333333,0.25,0,,,300.0479,0.196653,576.4696,0.4313,0.0958,0.9585,0.245413,7.8594
MSI,5/12/2024 5:38,3,top,Azhi,PSG Talon,K'Sante,1543,0,1,6,0,0.166666667,0.166666667,0,,1,127.6993,0.0832294,696.5911,0.3889,0.1167,1.1666,0.160674,5.0551
MSI,5/12/2024 5:38,3,top,BrokenBlade,G2 Esports,Vayne,1543,1,3,0,6,9,0.391304348,0,1,,555.2041,0.197852,394.6857,0.3889,0.2722,0.8944,0.20402,7.1549
MSI,5/12/2024 6:32,1,top,Bin,Bilibili Gaming,Vayne,1744,1,3,1,3,6,0.352941176,0,,,660.6881,0.265535,498.9908,0.4128,0.0344,1.0321,0.207916,8.2913
MSI,5/12/2024 6:32,1,top,Zeus,T1,K'Sante,1744,0,0,3,1,0.333333333,0.142857143,0,,,177.2821,0.115747,623.945,0.2752,0.0344,0.5505,0.150345,6.5023
MSI,5/12/2024 7:20,2,top,Bin,Bilibili Gaming,K'Sante,1859,0,1,3,1,0.666666667,0.4,0,,,766.8316,0.2364,1020.4841,0.1937,0.2259,0.7423,0.228928,8.6498
MSI,5/12/2024 7:20,2,top,Zeus,T1,Zac,1859,1,8,0,5,13,0.65,0,,,880.6025,0.280627,1341.6245,0.355,0.1614,1.0005,0.247836,9.263
MSI,5/12/2024 8:08,3,top,Bin,Bilibili Gaming,Jax,1844,1,4,1,7,11,0.523809524,0,,,401.974,0.155548,661.6594,0.3905,0.1302,0.8785,0.216476,7.8742
MSI,5/12/2024 8:08,3,top,Zeus,T1,Twisted Fate,1844,0,1,3,3,1.333333333,0.666666667,0,,,249.5987,0.180168,481.6594,0.3254,0.1627,0.9436,0.298901,7.8416
MSI,5/12/2024 8:58,4,top,Zeus,T1,Zac,1832,0,1,3,1,0.666666667,0.5,0,,,360.8188,0.235913,1120.2838,0.262,0.0655,1.0808,0.235874,8.4825
MSI,5/12/2024 8:58,4,top,Bin,Bilibili Gaming,K'Sante,1832,1,2,0,5,7,0.583333333,1,,,534.1048,0.213341,605.2074,0.3275,0.131,0.7205,0.206383,8.81
MSI,5/14/2024 9:10,1,top,369,Top Esports,K'Sante,1727,0,3,4,3,1.5,0.857142857,0,,,623.4858,0.286027,977.9965,0.2432,0.0347,0.5906,0.239545,7.1917
MSI,5/14/2024 9:10,1,top,BrokenBlade,G2 Esports,Camille,1727,1,8,1,6,14,0.518518519,0,,,998.9114,0.347695,888.8477,0.4864,0.139,1.2507,0.223889,7.2264
MSI,5/14/2024 9:57,2,top,369,Top Esports,K'Sante,1483,0,3,2,0,1.5,0.75,0,,,393.9447,0.187742,814.592,0.4046,0.0809,0.971,0.274903,8.4963
MSI,5/14/2024 9:57,2,top,BrokenBlade,G2 Esports,Twisted Fate,1483,1,2,2,6,4,0.421052632,0,,,421.2542,0.159032,528.7121,0.3641,0.2023,0.9305,0.160766,6.352
MSI,5/14/2024 10:40,3,top,BrokenBlade,G2 Esports,K'Sante,1745,1,6,0,6,12,0.75,0,,,1048.1605,0.357171,1141.5817,0.3782,0.1719,0.8596,0.204364,7.8052
MSI,5/14/2024 10:40,3,top,369,Top Esports,Udyr,1745,0,0,4,1,0.25,0.166666667,0,,,825.8682,0.341816,1076.7335,0.2751,0,0.5501,0.204846,8.1146
MSI,5/15/2024 9:10,1,top,Zeus,T1,Camille,1747,1,2,3,5,2.333333333,0.538461538,0,,,650.5896,0.28282,843.4345,0.3091,0.1374,0.6869,0.224063,8.1053
MSI,5/15/2024 9:10,1,top,Impact,Team Liquid,K'Sante,1747,0,2,2,2,2,0.571428571,0,,,420.5495,0.200345,692.8678,0.2404,0.2404,0.893,0.227382,6.8346
MSI,5/15/2024 9:58,2,top,Impact,Team Liquid,K'Sante,2625,0,0,2,7,3.5,0.538461538,0,1,,254.4686,0.142542,786.8343,0.2286,0.4571,1.28,0.179285,6.7429
MSI,5/15/2024 9:58,2,top,Zeus,T1,Vayne,2625,1,5,0,4,9,0.473684211,0,,,522.4914,0.192265,522.4914,0.4114,0.2743,1.2114,0.242707,8.2971
MSI,5/15/2024 11:00,3,top,Impact,Team Liquid,K'Sante,2111,1,5,5,7,2.4,0.571428571,0,1,,205.2961,0.0997463,629.9289,0.1705,0.199,0.7674,0.1906,5.9119
MSI,5/15/2024 11:00,3,top,Zeus,T1,Vayne,2111,0,1,4,2,0.75,0.25,0,,,487.9015,0.224548,530.8479,0.4548,0.2842,1.2222,0.212489,7.4467
MSI,5/15/2024 11:54,4,top,Zeus,T1,Vayne,1421,1,7,4,4,2.75,0.407407407,0,,,1035.665,0.323184,756.3969,0.4222,0.5067,1.6045,0.204538,6.0802
MSI,5/15/2024 11:54,4,top,Impact,Team Liquid,K'Sante,1421,0,1,6,5,1,0.461538462,0,,,290.4574,0.111602,893.3709,0.4222,0.0844,1.0134,0.132693,4.349
MSI,5/16/2024 9:11,1,top,Kiin,Gen.G,Twisted Fate,2189,0,3,4,3,1.5,1,0,,,450.5893,0.244844,484.8241,0.5208,0.2741,1.0964,0.274554,7.3458
MSI,5/16/2024 9:11,1,top,Bin,Bilibili Gaming,Camille,2189,1,6,1,7,13,0.722222222,0,,,406.4322,0.18461,772.0786,0.3015,0.3289,1.3157,0.261217,8.5793
MSI,5/16/2024 10:05,2,top,Kiin,Gen.G,K'Sante,1751,1,2,2,6,4,0.444444444,0,,,391.422,0.172887,675.4883,0.4112,0.1371,1.028,0.196914,7.984
MSI,5/16/2024 10:05,2,top,Bin,Bilibili Gaming,Jax,1751,0,3,2,1,2,0.666666667,0,,,407.6985,0.203753,736.5848,0.4112,0.1371,0.8567,0.263356,8.9777
MSI,5/16/2024 10:53,3,top,Bin,Bilibili Gaming,K'Sante,1763,0,1,2,1,1,0.666666667,0,,,282.4731,0.206014,971.2649,0.2382,0.1021,0.6126,0.271404,8.2019
MSI,5/16/2024 10:53,3,top,Kiin,Gen.G,Poppy,1763,1,1,2,7,4,0.4,0,,,460.0567,0.147728,728.8826,0.3063,0.1021,1.021,0.170426,7.6574
MSI,5/16/2024 11:41,4,top,Bin,Bilibili Gaming,K'Sante,2492,0,5,2,4,4.5,0.5625,0,,,488.9085,0.215295,827.1669,0.2167,0.2167,0.9149,0.269329,7.0546
MSI,5/16/2024 11:41,4,top,Kiin,Gen.G,Twisted Fate,2492,1,6,1,11,17,0.708333333,0,,,676.7095,0.206595,414.703,0.5297,0.4815,1.7095,0.243231,7.512
MSI,5/17/2024 9:11,1,top,Zeus,T1,Camille,1599,1,5,2,11,8,0.8,0,1,,635.6473,0.287002,723.6023,0.3377,0.4128,1.4634,0.259597,8.4803
MSI,5/17/2024 9:11,1,top,BrokenBlade,G2 Esports,Jax,1599,0,0,5,2,0.4,0.4,0,,1,269.4559,0.15283,653.7336,0.5253,0.2251,1.3508,0.147632,6.1163
MSI,5/17/2024 9:56,2,top,BrokenBlade,G2 Esports,Urgot,2045,0,2,3,3,1.666666667,0.294117647,0,,,480,0.196351,680.1565,0.5575,0.2641,1.4377,0.199288,8.2152
MSI,5/17/2024 9:56,2,top,Zeus,T1,K'Sante,2045,1,3,3,8,3.666666667,0.6875,0,,,442.2396,0.230786,878.6406,0.2347,0.2934,0.9389,0.213844,8.6553
MSI,5/17/2024 10:48,3,top,BrokenBlade,G2 Esports,Jax,2129,0,4,5,2,1.2,0.545454545,1,,,262.3485,0.142385,804.6031,0.6764,0.1973,1.55,0.216082,7.1301
MSI,5/17/2024 10:48,3,top,Zeus,T1,Rumble,2129,1,5,4,10,3.75,0.833333333,0,,1,685.7586,0.340197,626.8013,0.4509,0.1409,1.0146,0.2422,7.3837
MSI,5/18/2024 9:10,1,top,Bin,Bilibili Gaming,Twisted Fate,1786,1,5,2,7,6,0.631578947,0,,,707.0997,0.234493,367.3236,0.4367,0.3024,1.5118,0.298322,9.1713
MSI,5/18/2024 9:10,1,top,Zeus,T1,K'Sante,1786,0,2,4,5,1.75,0.466666667,0,,,328.5218,0.148729,777.0773,0.2688,0.2688,0.7727,0.210101,7.1557
MSI,5/18/2024 9:58,2,top,Zeus,T1,Camille,1745,1,3,2,3,3,0.375,0,,,498.9456,0.237431,735.404,0.3782,0.1719,0.894,0.20541,7.6676
MSI,5/18/2024 9:58,2,top,Bin,Bilibili Gaming,K'Sante,1745,0,1,3,5,2,0.666666667,0,,,461.914,0.227118,625.4785,0.1719,0.1032,0.5158,0.19349,6.5673
MSI,5/18/2024 10:45,3,top,Bin,Bilibili Gaming,Twisted Fate,1421,1,6,0,14,20,0.869565217,0,,,688.4588,0.201209,247.5581,0.4645,0.2111,1.0556,0.273571,8.7403
MSI,5/18/2024 10:45,3,top,Zeus,T1,Yasuo,1421,0,0,3,1,0.333333333,0.25,0,,,272.6812,0.1674,521.6749,0.4222,0.2533,0.8867,0.229737,8.4025
MSI,5/18/2024 11:27,4,top,Zeus,T1,K'Sante,2192,1,7,3,13,6.666666667,0.714285714,0,,,661.9708,0.225805,940.0182,0.3832,0.3011,1.2318,0.251463,7.5
MSI,5/18/2024 11:27,4,top,Bin,Bilibili Gaming,Twisted Fate,2192,0,3,4,4,1.75,0.411764706,0,,,756.8704,0.22663,672.6186,0.3832,0.2464,1.2865,0.299643,9.4982
MSI,5/18/2024 12:24,5,top,Bin,Bilibili Gaming,Camille,2021,1,8,0,4,12,0.666666667,0,,,487.719,0.23827,591.9545,0.2078,0.1781,0.9203,0.281423,10.0346
MSI,5/18/2024 12:24,5,top,Zeus,T1,K'Sante,2021,0,2,3,0,0.666666667,0.4,0,,,464.2058,0.270153,656.7937,0.2969,0.1484,0.861,0.264116,8.4908
MSI,5/19/2024 9:16,1,top,Kiin,Gen.G,K'Sante,2300,1,5,4,4,2.25,0.5625,0,,1,386.1391,0.173357,655.6696,0.3652,0.1826,1.2522,0.208252,6.1826
MSI,5/19/2024 9:16,1,top,Bin,Bilibili Gaming,Twisted Fate,2300,0,6,7,1,1,0.7,1,,,556.8261,0.22285,588.287,0.3913,0.2087,1.3304,0.293013,8.5565
MSI,5/19/2024 10:13,2,top,Bin,Bilibili Gaming,Camille,2354,0,2,9,5,0.777777778,0.411764706,0,,1,554.2736,0.192236,1266.3976,0.0765,0.102,0.4333,0.219841,8.1818
MSI,5/19/2024 10:13,2,top,Kiin,Gen.G,Zac,2354,1,1,5,25,5.2,0.666666667,0,1,,673.3305,0.206504,1524.418,0.2549,0.051,0.8156,0.169676,5.8369
MSI,5/19/2024 11:11,3,top,Bin,Bilibili Gaming,Jax,2408,1,4,3,0,1.333333333,0.2,0,,,232.3007,0.0812305,624.593,0.4236,0.1246,1.0714,0.207924,7.4502
MSI,5/19/2024 11:11,3,top,Kiin,Gen.G,Rumble,2408,0,2,5,6,1.6,0.615384615,0,,,532.0764,0.174453,645.6229,0.4236,0.1246,0.9718,0.181045,5.9801
MSI,5/19/2024 12:09,4,top,Kiin,Gen.G,Rumble,2834,1,6,3,7,4.333333333,0.565217391,0,,,614.0579,0.273486,434.3331,0.2541,0.0847,0.7198,0.197638,6.4573
MSI,5/19/2024 12:09,4,top,Bin,Bilibili Gaming,Camille,2834,0,1,5,5,1.2,0.666666667,0,,,229.7953,0.118725,929.4919,0.2541,0.127,0.8892,0.213695,7.9181
LPL,6/1/2024 12:33,1,top,Breathe,Weibo Gaming,Skarner,2307,1,1,6,10,1.833333333,0.6875,0,,,402.4707,0.157211,867.2562,0.3901,0.13,0.9623,0.139792,4.9935
LPL,6/1/2024 13:34,2,top,Breathe,Weibo Gaming,Jax,2026,0,1,3,2,1,0.428571429,0,,1,153.6426,0.103136,479.7927,0.5035,0.3258,1.2438,0.190267,8.0849
LPL,6/1/2024 14:30,3,top,Breathe,Weibo Gaming,Rumble,2011,0,3,1,0,3,0.375,0,,,584.7837,0.316788,547.9364,0.4774,0.1492,1.1636,0.254112,8.3541
CBLOL,6/1/2024 16:22,1,top,Wizer,paiN Gaming,K'Sante,2140,1,3,1,7,10,0.555555556,0,0,0,514.3178,0.213434,935.5794,0.3364,0.1402,0.785,0.198852,7.1776
LPL,6/2/2024 11:16,1,top,369,Top Esports,Mordekaiser,1742,1,6,3,8,4.666666667,0.56,0,,,656.6246,0.206131,1065.4305,0.2755,0.0344,0.4478,0.209881,9.5063
LPL,6/2/2024 12:04,2,top,369,Top Esports,Twisted Fate,1310,1,3,0,7,10,0.714285714,0,,,669.5267,0.260486,388.2595,0.3206,0.1374,0.8702,0.24774,8.9771
CBLOL,6/2/2024 18:11,1,top,Wizer,paiN Gaming,Jax,2384,0,3,2,5,4,0.5,0,0,0,564.1611,0.218802,1052.7685,0.6292,0.151,1.0822,0.250744,8.7584
LPL,6/3/2024 9:19,1,top,Zika,LNG Esports,Camille,1814,1,2,1,8,10,0.833333333,0,,,462.7012,0.23196,844.8291,0.3308,0.2646,1.2238,0.226745,8.3352
LPL,6/3/2024 10:11,2,top,Zika,LNG Esports,Skarner,2051,1,2,2,13,7.5,0.681818182,0,,,515.1633,0.178823,1041.2677,0.2925,0.234,0.8776,0.18283,7.1965
LPL,6/3/2024 11:16,1,top,Breathe,Weibo Gaming,Skarner,1666,1,3,3,5,2.666666667,0.421052632,0,,,746.6507,0.248625,861.6086,0.5042,0.1801,1.2605,0.182254,7.7431
LPL,6/3/2024 12:04,2,top,Breathe,Weibo Gaming,K'Sante,1927,0,3,4,2,1.25,0.454545455,0,,,261.2351,0.175774,816.492,0.3736,0.4359,1.7436,0.186154,6.3207
LPL,6/3/2024 12:57,3,top,Breathe,Weibo Gaming,Camille,1930,1,7,2,6,6.5,0.764705882,0,,,758.7979,0.332659,889.6477,0.3109,0.2798,1.1503,0.293258,9.8238
LPL,6/6/2024 12:42,1,top,Bin,Bilibili Gaming,Twisted Fate,1892,1,2,2,7,4.5,0.5625,0,,,234.1015,0.106495,470.1057,0.444,0.1903,1.3002,0.236542,8.1501
LPL,6/6/2024 13:35,2,top,Bin,Bilibili Gaming,Camille,1748,1,2,4,10,3,0.545454545,0,,,384.714,0.129169,888.7414,0.2403,0.2403,0.8238,0.187972,7.1739
LJL,6/7/2024 10:22,1,top,Evi,Fukuoka SoftBank HAWKS gaming,Zac,1589,1,0,3,8,2.666666667,0.533333333,0,0,0,570.7363,0.225271,1395.4814,0.3776,0.0755,0.6797,0.149005,7.0233
LJL,6/7/2024 11:09,2,top,Evi,Fukuoka SoftBank HAWKS gaming,Skarner,2121,1,0,4,18,4.5,0.666666667,0,0,1,656.6902,0.187303,1068.1471,0.396,0.1697,1.075,0.145451,5.8557
LPL,6/7/2024 11:17,1,top,Zika,LNG Esports,Skarner,1466,0,0,4,0,0,0,0,,,452.3738,0.186726,844.2974,0.2865,0.0819,0.7367,0.177502,7.94
LPL,6/7/2024 11:17,1,top,369,Top Esports,Mordekaiser,1466,1,4,0,4,8,0.5,0,,,487.1214,0.198779,751.7599,0.2865,0.0409,0.6139,0.227477,9.0859
LPL,6/7/2024 12:04,2,top,369,Top Esports,Rumble,1969,1,1,3,6,2.333333333,0.7,0,,,515.6526,0.249497,494.5048,0.4876,0.3352,1.3408,0.227833,7.9533
LPL,6/7/2024 12:04,2,top,Zika,LNG Esports,Ornn,1969,0,0,1,4,4,0.4,0,,,150.6552,0.103078,787.1915,0.3961,0.2438,1.1579,0.13808,5.546
LPL,6/8/2024 11:19,1,top,Breathe,Weibo Gaming,Camille,1767,0,1,4,0,0.25,0.5,0,,1,231.5789,0.259235,715.0764,0.3396,0.1358,0.6791,0.271758,9.202
LJL,6/8/2024 12:08,1,top,Evi,Fukuoka SoftBank HAWKS gaming,Renekton,1839,1,0,2,7,3.5,0.466666667,0,0,0,411.354,0.189372,952.0392,0.4894,0.261,1.4356,0.168986,7.3736
LPL,6/8/2024 12:11,2,top,Breathe,Weibo Gaming,Twisted Fate,1644,1,0,2,6,3,0.5,0,,,397.8832,0.216276,465.438,0.5474,0.1825,1.3504,0.213748,9.3796
LJL,6/8/2024 12:58,2,top,Evi,Fukuoka SoftBank HAWKS gaming,Ornn,1627,1,2,2,11,6.5,0.8125,1,0,0,590.8912,0.227093,957.3079,0.4794,0.1106,0.7744,0.173826,7.1911
LPL,6/8/2024 13:00,3,top,Breathe,Weibo Gaming,Vayne,1870,0,3,3,0,1,0.75,0,,,578.2781,0.267681,591.5936,0.385,0.2567,0.9305,0.289165,9.4652
CBLOL,6/8/2024 16:15,1,top,Wizer,paiN Gaming,Twisted Fate,1584,1,11,1,6,17,0.80952381,0,0,0,755.1515,0.306519,447.7652,0.6061,0.3409,1.7803,0.304738,9.0152
LEC,6/8/2024 18:07,1,top,Myrwn,MAD Lions KOI,Twisted Fate,1939,0,0,7,3,0.428571429,0.25,0,0,0,411.5214,0.179549,710.9644,0.4951,0.0928,1.114,0.211772,7.179
LEC,6/8/2024 18:07,1,top,BrokenBlade,G2 Esports,Camille,1939,1,12,3,3,5,0.75,0,0,0,809.2109,0.308468,1002.4858,0.557,0.4951,1.7329,0.274841,8.4786
LEC,6/8/2024 18:57,1,top,Oscarinin,Fnatic,Poppy,1723,1,3,1,5,8,0.8,0,0,1,386.5699,0.184497,585.5136,0.2786,0.0696,0.592,0.216431,7.6959
LEC,6/9/2024 16:59,1,top,Myrwn,MAD Lions KOI,K'Sante,2471,0,4,1,3,7,0.583333333,0,0,0,457.8066,0.197554,779.1259,0.2428,0.3157,1.5055,0.243633,9.0085
LEC,6/9/2024 18:01,1,top,Oscarinin,Fnatic,Renekton,2226,1,3,4,6,2.25,0.6,0,0,0,528.1132,0.200911,1070.1078,0.2156,0.4313,1.2129,0.218607,8.4097
CBLOL,6/9/2024 18:45,1,top,Wizer,paiN Gaming,Mordekaiser,1535,0,2,4,0,0.5,0.4,0,0,0,330.0977,0.242617,833.9023,0.3127,0.1173,0.7818,0.215899,6.7231
LEC,6/9/2024 18:59,1,top,BrokenBlade,G2 Esports,K'Sante,2409,0,2,4,6,2,0.615384615,0,0,0,319.6762,0.127541,1200.523,0.6476,0.1494,1.1457,0.201174,7.0486
LPL,6/10/2024 11:35,1,top,Bin,Bilibili Gaming,Kennen,2646,1,5,3,4,3,0.409090909,1,,,627.2336,0.198528,575.2154,0.1361,0.3401,1.2925,0.210757,8.7302
LPL,6/10/2024 12:43,2,top,Bin,Bilibili Gaming,Rumble,2481,1,8,0,6,14,0.875,0,,,707.5212,0.274321,489.8428,0.3144,0.1451,1.0399,0.307833,9.1657
LEC,6/10/2024 15:09,1,top,Oscarinin,Fnatic,Rumble,1708,1,5,3,6,3.666666667,0.6875,0,0,1,779.9297,0.270799,642.8923,0.281,0.0703,0.5621,0.243351,8.3255
LEC,6/10/2024 16:58,1,top,BrokenBlade,G2 Esports,Kennen,2582,0,2,5,1,0.6,0.3,0,0,1,529.2409,0.239417,534.725,0.6507,0.1859,1.4175,0.276245,9.6437
LEC,6/10/2024 18:54,1,top,Myrwn,MAD Lions KOI,Varus,1987,1,7,4,5,3,0.705882353,0,0,0,457.3528,0.236401,456.9602,0.4227,0.4831,1.1475,0.223165,7.7302
LLA,6/11/2024 22:45,1,top,Summit,Movistar R7,Jax,2140,1,1,4,7,2,0.380952381,0,0,0,605.4673,0.213006,1063.3458,0.5327,0.1121,1.1776,0.189473,7.7383
LLA,6/11/2024 23:39,2,top,Summit,Movistar R7,K'Sante,1883,0,0,5,4,0.8,0.25,0,0,0,531.6835,0.236208,1053.6484,0.223,0.3824,1.1471,0.172322,6.7552
LCK,6/12/2024 8:11,1,top,Kingen,Dplus KIA,Skarner,1519,1,3,0,8,11,0.5,1,0,0,695.2732,0.24389,448.5188,0.2765,0.1185,0.9085,0.191686,8.1764
LCK,6/12/2024 8:11,1,top,Doran,Hanwha Life Esports,Zac,1519,0,0,4,1,0.25,1,0,0,1,296.4845,0.208941,1046.1488,0.316,0.079,0.632,0.237105,7.9394
LCK,6/12/2024 8:59,2,top,Doran,Hanwha Life Esports,Skarner,1921,1,4,1,10,14,0.933333333,0,0,0,662.7486,0.317037,628.735,0.406,0.1874,1.1244,0.236517,8.152
LCK,6/12/2024 8:59,2,top,Kingen,Dplus KIA,Twisted Fate,1921,0,2,3,3,1.666666667,0.714285714,0,0,0,327.8917,0.19509,507.0172,0.4997,0.3123,1.3118,0.252547,7.8084
LPL,6/12/2024 9:16,1,top,Zika,LNG Esports,Renekton,2048,1,2,2,5,3.5,0.538461538,0,,1,530.4492,0.203582,1032.5391,0.3223,0.1758,0.8496,0.20912,9.2578
LCK,6/12/2024 9:53,3,top,Kingen,Dplus KIA,K'Sante,2722,1,0,3,9,3,0.6,0,0,0,275.0037,0.131542,1101.9544,0.507,0.1543,0.9919,0.145652,5.3123
LCK,6/12/2024 9:53,3,top,Doran,Hanwha Life Esports,Skarner,2722,0,1,6,8,1.5,0.818181818,0,0,0,475.6135,0.186626,836.2528,0.4849,0.1102,1.1242,0.157089,5.8413
LPL,6/12/2024 10:10,2,top,Zika,LNG Esports,Vayne,1740,0,3,4,1,1,0.571428571,0,,,509.9655,0.276936,567.6207,0.5172,0.4483,1.5862,0.236092,7.4138
LPL,6/12/2024 11:01,3,top,Zika,LNG Esports,K'Sante,2406,0,0,5,2,0.4,0.333333333,0,,,305.9102,0.176085,806.0848,0.3491,0.1247,0.8479,0.189867,7.8304
LPL,6/12/2024 11:16,1,top,369,Top Esports,Skarner,1952,1,3,2,17,10,0.769230769,0,,,651.1168,0.191315,966.0553,0.4611,0.123,0.9836,0.164787,5.2561
LPL,6/12/2024 12:08,2,top,369,Top Esports,Rumble,1481,1,5,3,6,3.666666667,0.578947368,0,,,664.3349,0.223168,589.102,0.3241,0.1621,1.0939,0.227709,7.2924
LLA,6/12/2024 22:41,1,top,Summit,Movistar R7,Twisted Fate,1784,1,1,1,3,4,0.285714286,0,0,0,532.0964,0.212345,450.37,0.3363,0.2354,1.3117,0.245619,9.5516
LLA,6/12/2024 23:33,2,top,Summit,Movistar R7,Gnar,1787,1,2,1,6,8,0.533333333,0,0,0,815.8926,0.334904,629.9496,0.4029,0.2686,1.2423,0.276318,9.4684
LPL,6/13/2024 9:16,1,top,Breathe,Weibo Gaming,Renekton,2163,1,3,4,10,3.25,0.65,1,,,381.9972,0.154405,1071.1234,0.4161,0.1942,1.0818,0.213777,8.4605
LPL,6/13/2024 10:13,2,top,Breathe,Weibo Gaming,Skarner,1593,1,2,1,9,11,0.578947368,0,,,573.7853,0.232103,545.0847,0.4896,0.3013,1.2806,0.182835,7.9096
LPL,6/13/2024 11:18,1,top,Bin,Bilibili Gaming,Mordekaiser,2154,0,3,3,1,1.333333333,0.235294118,0,1,,393.7604,0.135454,748.7744,0.2228,0.2228,1.0028,0.190911,7.6323
LPL,6/13/2024 12:15,2,top,Bin,Bilibili Gaming,Skarner,1838,1,1,3,8,3,0.5625,0,1,,556.6812,0.236411,786.7573,0.2938,0.2285,1.0446,0.188653,8.0631
LPL,6/13/2024 13:06,3,top,Bin,Bilibili Gaming,Renekton,1773,1,2,1,6,8,0.533333333,0,,,251.8443,0.115418,700.9814,0.2369,0.2369,0.7783,0.210512,9.3063
LCK,6/14/2024 8:10,1,top,Kiin,Gen.G,Rumble,1783,1,2,1,9,11,0.611111111,0,0,0,635.1991,0.266965,378.1043,0.4375,0.1683,1.346,0.210781,8.4801
LCK,6/14/2024 9:01,2,top,Kiin,Gen.G,Twisted Fate,2113,1,5,2,4,4.5,0.5625,0,1,0,368.8027,0.12892,538.6938,0.5395,0.142,1.1926,0.264349,9.5409
LCK,6/14/2024 10:51,1,top,Zeus,T1,Kennen,2145,1,3,1,6,9,0.692307692,0,1,0,625.3427,0.278399,421.3706,0.3357,0.3077,1.007,0.255953,9.6503
LCK,6/14/2024 11:50,2,top,Zeus,T1,K'Sante,1872,1,7,2,5,6,0.5,0,0,1,395.1923,0.145597,582.3718,0.2885,0.1603,0.9295,0.238811,8.8462
