league,date,game,position,playername,teamname,champion,gamelength,result,kills,deaths,assists,kda,killparticipation,firstbloodkill,firstbloodassist,firstbloodvictim,dpm,damageshare,damagetakenperminute,wpm,wcpm,vspm,earnedgoldshare,cspm
MSI,5/15/2024 9:58,2,bot,Yeon,Team Liquid,Samira,2625,0,6,2,6,6,0.923076923,0,,,527.1771,0.295304,708.1143,0.3429,0.5943,1.5543,0.294133,9.0514
MSI,5/15/2024 9:58,2,bot,Gumayusi,T1,Varus,2625,1,3,0,10,13,0.684210526,0,,,870.3771,0.320278,346.56,0.48,0.4571,1.44,0.254683,9.92
MSI,5/15/2024 11:00,3,bot,Yeon,Team Liquid,Kalista,2111,1,7,2,10,8.5,0.80952381,0,1,,559.2705,0.271722,392.288,0.54,0.5969,2.1601,0.236946,7.8162
MSI,5/15/2024 11:00,3,bot,Gumayusi,T1,Varus,2111,0,6,1,2,8,0.666666667,0,,,654.4008,0.301177,247.9015,0.5116,0.4263,1.3359,0.306944,9.2942
MSI,5/15/2024 11:54,4,bot,Gumayusi,T1,Senna,1421,1,5,5,15,4,0.740740741,0,1,,659.9578,0.20595,623.6453,1.3934,0.5911,3.1668,0.183065,1.7734
MSI,5/15/2024 11:54,4,bot,Yeon,Team Liquid,Kalista,1421,0,4,6,3,1.166666667,0.538461538,0,,,777.2977,0.298666,828.8529,0.5911,0.1689,1.2245,0.241698,7.3892
MSI,5/16/2024 9:11,1,bot,Peyz,Gen.G,Senna,2189,0,2,4,2,1,0.666666667,0,,1,421.8913,0.229257,376.2266,1.5898,1.0142,3.1795,0.170316,3.2069
MSI,5/16/2024 9:11,1,bot,Elk,Bilibili Gaming,Kalista,2189,1,5,1,11,16,0.888888889,1,,,573.2206,0.26037,394.6734,0.7401,0.1645,1.3979,0.23718,8.2229
MSI,5/16/2024 10:05,2,bot,Peyz,Gen.G,Senna,1751,1,2,1,14,16,0.888888889,0,1,,365.3798,0.161385,411.7761,1.542,0.4112,3.1868,0.15969,2.4672
MSI,5/16/2024 10:05,2,bot,Elk,Bilibili Gaming,Kalista,1751,0,2,3,1,1,0.5,0,,,502.1702,0.250958,402.2844,0.3769,0.3769,1.2678,0.269603,9.7316
MSI,5/16/2024 10:53,3,bot,Elk,Bilibili Gaming,Senna,1763,0,0,5,2,0.4,0.666666667,0,,1,329.3364,0.240189,454.2711,1.4294,0.6807,3.5735,0.121733,1.4634
MSI,5/16/2024 10:53,3,bot,Peyz,Gen.G,Kalista,1763,1,10,0,7,17,0.85,1,,,726.0919,0.233152,198.4799,0.4424,0.1702,1.1912,0.285874,8.9847
MSI,5/16/2024 11:41,4,bot,Elk,Bilibili Gaming,Kalista,2492,0,8,4,4,3,0.75,1,,,794.2536,0.34976,716.6292,0.8668,0.5056,2.1669,0.305488,8.2825
MSI,5/16/2024 11:41,4,bot,Peyz,Gen.G,Lucian,2492,1,7,3,9,5.333333333,0.666666667,0,,1,1011.5249,0.308814,673.3146,0.3852,0.6019,1.0594,0.283386,10.2327
MSI,5/17/2024 9:11,1,bot,Gumayusi,T1,Kalista,1599,1,8,0,5,13,0.65,0,,,490.2814,0.221375,368.8931,0.5253,0.4878,1.5009,0.258299,9.7561
MSI,5/17/2024 9:11,1,bot,Hans Sama,G2 Esports,Draven,1599,0,2,4,2,1,0.8,0,,,516.9981,0.293231,469.4559,0.4128,0.075,0.6754,0.334916,9.1557
MSI,5/17/2024 9:56,2,bot,Hans Sama,G2 Esports,Draven,2045,0,5,3,5,3.333333333,0.588235294,0,,,470.4059,0.192432,407.9413,0.3814,0.2641,1.1149,0.290585,9.2714
MSI,5/17/2024 9:56,2,bot,Gumayusi,T1,Varus,2045,1,4,1,9,13,0.8125,0,,,488.7726,0.255075,277.7017,0.4694,0.4988,1.5257,0.281704,11.0024
MSI,5/17/2024 10:48,3,bot,Hans Sama,G2 Esports,Varus,2129,0,3,2,5,4,0.727272727,0,,,644.1616,0.34962,323.9831,0.9582,0.5918,2.0573,0.2596,9.6947
MSI,5/17/2024 10:48,3,bot,Gumayusi,T1,Kalista,2129,1,4,1,7,11,0.611111111,0,,,315.5848,0.156554,346.3034,0.5073,0.6764,1.55,0.238249,9.131
MSI,5/18/2024 9:10,1,bot,Elk,Bilibili Gaming,Kalista,1786,1,3,5,4,1.4,0.368421053,0,,1,535.6999,0.177653,567.4468,0.3359,0.3359,1.2094,0.177644,7.3908
MSI,5/18/2024 9:10,1,bot,Gumayusi,T1,Senna,1786,0,1,2,9,5,0.666666667,0,1,,484.5689,0.219378,312.8331,1.4782,0.7055,3.0907,0.142262,2.7548
MSI,5/18/2024 9:58,2,bot,Gumayusi,T1,Draven,1745,1,7,2,3,5,0.625,0,,,545.9484,0.259796,438.6361,0.4814,0.3095,1.1691,0.324885,9.9026
MSI,5/18/2024 9:58,2,bot,Elk,Bilibili Gaming,Varus,1745,0,2,2,6,4,0.888888889,0,1,,491.8968,0.24187,360.894,0.6877,0.6189,1.5473,0.270884,8.2865
MSI,5/18/2024 10:45,3,bot,Elk,Bilibili Gaming,Senna,1421,1,6,0,17,23,1,0,,,824.6305,0.241017,179.24,1.2667,0.5489,3.1668,0.166994,1.7734
MSI,5/18/2024 10:45,3,bot,Gumayusi,T1,Kalista,1421,0,0,5,1,0.2,0.25,0,,,312.6671,0.191968,623.0542,0.4222,0.1267,1.3089,0.224822,8.8248
MSI,5/18/2024 11:27,4,bot,Gumayusi,T1,Senna,2192,1,3,4,18,5.25,0.75,0,,,519.4434,0.177193,547.5821,1.615,0.6569,3.8047,0.152595,1.5876
MSI,5/18/2024 11:27,4,bot,Elk,Bilibili Gaming,Varus,2192,0,2,6,7,1.5,0.529411765,0,,,831.6788,0.249037,466.6423,0.438,0.3011,1.177,0.193023,7.7737
MSI,5/18/2024 12:24,5,bot,Elk,Bilibili Gaming,Senna,2021,1,5,0,13,18,1,0,,,598.4562,0.292378,200.0396,1.425,0.8906,4.2157,0.162863,1.6329
MSI,5/18/2024 12:24,5,bot,Gumayusi,T1,Varus,2021,0,0,4,3,0.75,0.6,0,,,540.6235,0.314629,403.4933,0.4453,0.0891,0.6531,0.218319,8.1346
MSI,5/19/2024 9:16,1,bot,Peyz,Gen.G,Senna,2300,1,3,2,13,8,1,0,,,393.0522,0.176455,377.8435,1.3565,0.6,2.9217,0.16526,2.2435
MSI,5/19/2024 9:16,1,bot,Elk,Bilibili Gaming,Lucian,2300,0,1,2,9,5,1,0,1,,1080.2087,0.432327,499.487,0.5478,0.7826,1.9304,0.290481,9.9391
MSI,5/19/2024 10:13,2,bot,Elk,Bilibili Gaming,Varus,2354,0,6,8,9,1.875,0.882352941,0,,,681.6907,0.236432,528.2243,0.4078,0.3314,1.147,0.240489,6.5506
MSI,5/19/2024 10:13,2,bot,Peyz,Gen.G,Kalista,2354,1,28,2,7,17.5,0.897435897,1,,,1182.8462,0.362768,375.9558,0.6882,0.4843,1.6822,0.330161,7.723
MSI,5/19/2024 11:11,3,bot,Elk,Bilibili Gaming,Senna,2408,1,4,2,11,7.5,0.75,1,,,701.5116,0.245315,567.5831,1.5199,0.7973,4.0365,0.162739,1.5947
MSI,5/19/2024 11:11,3,bot,Peyz,Gen.G,Kalista,2408,0,7,4,5,3,0.923076923,0,,1,682.3256,0.223723,469.4601,0.5731,0.1495,1.2458,0.26846,7.5498
MSI,5/19/2024 12:09,4,bot,Peyz,Gen.G,Senna,2834,1,6,2,12,9,0.782608696,0,,,459.3578,0.204587,402.6394,1.8631,0.2752,3.1757,0.168698,1.7361
MSI,5/19/2024 12:09,4,bot,Elk,Bilibili Gaming,Zeri,2834,0,3,2,2,2.5,0.555555556,0,,,508.9838,0.262981,426.0762,0.4234,0.5293,1.7149,0.249715,8.765
LPL,6/1/2024 12:33,1,bot,Light,Weibo Gaming,Aphelios,2307,1,9,2,3,6,0.75,0,,,895.2146,0.349685,361.6125,0.2601,0.2081,0.5982,0.305758,9.4148
LPL,6/1/2024 13:34,2,bot,Light,Weibo Gaming,Varus,2026,0,2,0,2,4,0.571428571,0,,,693.85,0.465758,138.7759,0.3554,0.4146,1.1846,0.284447,9.8914
LPL,6/1/2024 14:30,3,bot,Light,Weibo Gaming,Zeri,2011,0,3,3,2,1.666666667,0.625,0,,,458.7568,0.248525,579.8906,0.2984,0.4177,1.1636,0.288785,9.7862
LCK,3/6/2024 8:29,1,bot,Viper,Hanwha Life Esports,Zeri,1804,0,2,1,1,3,0.75,1,0,0,648.5255,0.352317,423.7916,0.4324,0.6652,1.8625,0.309601,10.8093
LPL,6/2/2024 11:16,1,bot,JackeyLove,Top Esports,Senna,1742,1,6,2,16,11,0.88,0,,,790.4018,0.248127,370.6774,1.3088,0.8611,3.8921,0.180901,2.5488
LPL,6/2/2024 12:04,2,bot,JackeyLove,Top Esports,Ziggs,1310,1,1,0,5,6,0.428571429,0,1,,570.916,0.222111,274.9466,0.458,0.3206,1.2366,0.227945,9.1145
LCK,3/6/2024 9:20,2,bot,Viper,Hanwha Life Esports,Xayah,1687,0,4,2,1,2.5,0.5,0,0,0,387.7416,0.216194,461.5412,0.3912,0.3557,1.3159,0.279226,10.1008
LPL,6/3/2024 9:19,1,bot,GALA,LNG Esports,Senna,1814,1,3,0,9,12,1,0,,,411.2679,0.206172,185.9868,1.1577,0.5292,2.9438,0.138385,1.2569
LPL,6/3/2024 10:11,2,bot,GALA,LNG Esports,Jhin,2051,1,7,1,10,17,0.772727273,0,,,760.078,0.263833,421.1117,0.3803,0.5266,1.4627,0.252721,9.7416
LPL,6/3/2024 11:16,1,bot,Light,Weibo Gaming,Ezreal,1666,1,9,0,6,15,0.789473684,0,,,817.0948,0.272078,521.4886,0.3241,0.2521,0.7563,0.269127,9.2917
LPL,6/3/2024 12:04,2,bot,Light,Weibo Gaming,Kalista,1927,0,5,3,3,2.666666667,0.727272727,0,1,,366.5387,0.246627,462.657,0.2491,0.1868,0.7784,0.278624,9.2787
LPL,6/3/2024 12:57,3,bot,Light,Weibo Gaming,Ashe,1930,1,5,0,7,12,0.705882353,0,,,438.1244,0.192073,319.6477,0.342,0.2798,1.1813,0.229506,8.7668
LPL,6/6/2024 12:42,1,bot,Elk,Bilibili Gaming,Ashe,1892,1,4,2,10,7,0.875,1,,,713.4989,0.324574,393.5835,0.3805,0.5708,1.6173,0.217172,9.1332
LPL,6/6/2024 13:35,2,bot,Elk,Bilibili Gaming,Ziggs,1748,1,6,2,11,8.5,0.772727273,0,,,1072.2082,0.360001,486.2815,0.4462,0.2746,1.4073,0.240553,8.3066
LJL,6/7/2024 10:22,1,bot,Marble,Fukuoka SoftBank HAWKS gaming,Kalista,1589,1,6,2,4,5,0.666666667,0,0,0,373.5179,0.147428,407.3883,0.9062,0.4531,1.9257,0.241709,9.6665
LJL,6/7/2024 11:09,2,bot,Marble,Fukuoka SoftBank HAWKS gaming,Kalista,2121,1,8,4,13,5.25,0.777777778,0,0,0,655.0495,0.186835,494.9364,0.9335,0.5658,1.9519,0.22577,8.0339
LPL,6/7/2024 11:17,1,bot,GALA,LNG Esports,Ziggs,1466,0,0,3,2,0.666666667,0.666666667,0,1,,1067.1487,0.440497,368.0628,0.2456,0.2046,0.6548,0.305753,9.0859
LPL,6/7/2024 11:17,1,bot,JackeyLove,Top Esports,Senna,1466,1,3,1,9,12,0.75,0,,1,469.4816,0.191584,443.1241,1.2278,0.4911,2.1692,0.14895,1.8417
LPL,6/7/2024 12:04,2,bot,JackeyLove,Top Esports,Varus,1969,1,1,2,4,2.5,0.5,0,,,536.191,0.259433,348.0549,1.1579,0.6704,2.0721,0.249456,8.6541
LPL,6/7/2024 12:04,2,bot,GALA,LNG Esports,Kalista,1969,0,5,2,4,4.5,0.9,1,,,391.356,0.267771,386.2671,1.1275,0.5485,2.194,0.298029,9.6597
LPL,6/8/2024 11:19,1,bot,Light,Weibo Gaming,Senna,1767,0,0,1,2,2,1,0,,,264.3124,0.295854,229.1681,1.3582,0.747,2.9202,0.151833,2.343
LJL,6/8/2024 12:08,1,bot,Marble,Fukuoka SoftBank HAWKS gaming,Zeri,1839,1,6,0,7,13,0.866666667,0,0,0,492.5938,0.226772,241.6313,0.2936,0.6852,1.6639,0.276197,10.6036
LPL,6/8/2024 12:11,2,bot,Light,Weibo Gaming,Ezreal,1644,1,6,2,1,3.5,0.583333333,0,,,513.6861,0.279219,369.4526,0.3285,0.1825,0.5109,0.255821,10.5474
LJL,6/8/2024 12:58,2,bot,Marble,Fukuoka SoftBank HAWKS gaming,Varus,1627,1,5,0,5,10,0.625,0,0,0,713.1039,0.274062,196.4106,0.4425,0.2581,1.1432,0.25241,9.2194
LPL,6/8/2024 13:00,3,bot,Light,Weibo Gaming,Ziggs,1870,0,0,1,3,3,0.75,0,,,713.4225,0.330249,324.3529,0.4492,0.1283,0.8342,0.259574,8.3422
LCK,3/8/2024 5:14,1,bot,Viper,Hanwha Life Esports,Smolder,1535,1,9,0,6,15,0.75,0,0,0,1060.0651,0.375405,220.4951,0.5863,0.5081,1.798,0.243176,9.6938
LEC,6/8/2024 18:07,1,bot,Supa,MAD Lions KOI,Senna,1939,0,5,3,5,3.333333333,0.833333333,1,0,0,695.9257,0.303636,448.4683,1.1449,0.8045,3.2491,0.169074,1.4853
LEC,6/8/2024 18:07,1,bot,Hans Sama,G2 Esports,Varus,1939,1,2,1,5,7,0.35,0,0,0,719.3811,0.274225,284.8994,0.4332,0.3404,0.9283,0.230321,8.6333
LEC,6/8/2024 18:57,1,bot,Noah,Fnatic,Zeri,1723,1,5,1,4,9,0.9,0,0,0,390.2612,0.186259,315.8445,0.3831,0.6268,1.6019,0.280443,8.7754
LEC,6/9/2024 16:59,1,bot,Supa,MAD Lions KOI,Ashe,2471,0,3,1,5,8,0.666666667,0,1,0,862.6305,0.372246,357.9361,0.2914,0.4128,1.3355,0.287058,10.7325
LEC,6/9/2024 18:01,1,bot,Noah,Fnatic,Corki,2226,1,9,2,5,7,0.933333333,1,0,0,1129.7305,0.429784,441.2399,0.8086,0.3235,1.5633,0.295051,9.4609
LCK,3/8/2024 6:01,2,bot,Viper,Hanwha Life Esports,Zeri,1589,1,4,2,9,6.5,0.764705882,0,0,0,630.9251,0.263491,508.2064,0.4531,0.9817,2.1901,0.223499,9.4399
LEC,6/9/2024 18:59,1,bot,Hans Sama,G2 Esports,Varus,2409,0,5,3,5,3.333333333,0.769230769,0,0,0,1150.0623,0.458841,514.6949,0.3985,0.4234,1.1955,0.27426,8.4682
LPL,6/10/2024 11:35,1,bot,Elk,Bilibili Gaming,Varus,2646,1,5,6,6,1.833333333,0.5,0,,,878.7755,0.278141,398.7302,0.5215,0.3855,1.4966,0.238701,8.1859
LPL,6/10/2024 12:43,2,bot,Elk,Bilibili Gaming,Senna,2481,1,0,0,14,14,0.875,0,,,532.5272,0.206468,353.2044,1.5478,0.7497,3.7001,0.126871,1.9589
LEC,6/10/2024 15:09,1,bot,Noah,Fnatic,Aphelios,1708,1,3,0,9,12,0.75,0,0,0,805.6792,0.279739,424.7073,0.4918,0.2108,1.1241,0.246069,8.7822
LEC,6/10/2024 16:58,1,bot,Hans Sama,G2 Esports,Varus,2582,0,2,3,4,2,0.6,0,0,0,697.227,0.31541,407.9628,0.3253,0.3253,0.8133,0.248774,8.505
LEC,6/10/2024 18:54,1,bot,Supa,MAD Lions KOI,Jinx,1987,1,6,0,3,9,0.529411765,1,0,0,561.7715,0.290374,291.1827,0.3926,0.4831,1.54,0.314371,10.5083
LLA,6/11/2024 22:45,1,bot,Ceo,Movistar R7,Senna,2140,1,3,1,15,18,0.857142857,0,1,0,536.0187,0.188574,280.514,1.7944,0.6449,3.9813,0.143605,1.3738
LLA,6/11/2024 23:39,2,bot,Ceo,Movistar R7,Draven,1883,0,4,4,6,2.5,0.625,0,0,0,506.7339,0.225124,386.5746,0.5417,0.3186,1.5613,0.295225,7.9979
LCK,6/12/2024 8:11,1,bot,Aiming,Dplus KIA,Xayah,1519,1,7,0,11,18,0.818181818,0,1,0,771.8236,0.270742,383.5418,0.4345,0.395,1.3035,0.27966,9.8354
LCK,3/13/2024 8:04,1,bot,Viper,Hanwha Life Esports,Kalista,1637,1,3,1,4,7,0.466666667,0,0,1,414.0623,0.210208,304.2517,0.3299,0.5131,1.2095,0.201357,8.9065
LCK,3/13/2024 8:53,2,bot,Viper,Hanwha Life Esports,Varus,2429,0,2,2,4,3,0.666666667,0,0,0,833.1824,0.423802,322.2808,1.161,0.494,2.2478,0.276532,10.2017
LCK,6/12/2024 8:59,2,bot,Aiming,Dplus KIA,Corki,1921,0,2,3,2,1.333333333,0.571428571,0,0,0,442.3009,0.263162,476.6892,0.5934,0.2186,0.8745,0.251861,9.62
LPL,6/12/2024 9:16,1,bot,GALA,LNG Esports,Ziggs,2048,1,3,0,7,10,0.769230769,0,,,772.5,0.296486,168.3398,0.3809,0.1172,0.9082,0.255711,9.9902
LCK,6/12/2024 9:53,3,bot,Aiming,Dplus KIA,Zeri,2722,1,6,0,3,9,0.6,0,0,0,577.0096,0.276001,486.216,0.3747,0.6613,1.7634,0.32316,11.5944
LCK,3/13/2024 9:55,3,bot,Viper,Hanwha Life Esports,Varus,1536,1,10,0,10,20,0.833333333,0,0,0,901.4844,0.295285,297.7344,0.7813,0.2344,1.3672,0.248773,9.0234
LPL,6/12/2024 10:10,2,bot,GALA,LNG Esports,Senna,1740,0,2,0,4,6,0.857142857,0,,,299.7586,0.162783,224.7931,1.2069,0.2069,2.4828,0.141296,0.8276
LPL,6/12/2024 11:01,3,bot,GALA,LNG Esports,Varus,2406,0,2,3,2,1.333333333,0.666666667,1,,,484.1147,0.278661,282.9925,0.7481,0.2743,1.6459,0.237741,9.5262
LPL,6/12/2024 11:16,1,bot,JackeyLove,Top Esports,Jhin,1952,1,9,1,9,18,0.692307692,0,,,832.8381,0.244708,559.918,0.4611,0.3074,1.3217,0.256245,9.4057
LPL,6/12/2024 12:08,2,bot,JackeyLove,Top Esports,Senna,1481,1,4,2,13,8.5,0.894736842,0,1,,684.7941,0.230049,524.6455,1.0939,0.8913,2.8764,0.181022,2.6739
LLA,6/12/2024 22:41,1,bot,Ceo,Movistar R7,Senna,1784,1,0,0,13,13,0.928571429,0,1,0,466.0762,0.185998,153.565,1.3453,0.6726,3.3969,0.131432,1.4126
LLA,6/12/2024 23:33,2,bot,Ceo,Movistar R7,Senna,1787,1,3,2,9,6,0.8,0,0,0,349.7929,0.143582,309.4012,1.6452,0.8058,3.9619,0.155505,1.8467
LPL,6/13/2024 9:16,1,bot,Light,Weibo Gaming,Varus,2163,1,9,1,3,12,0.6,0,,,802.4133,0.324326,322.9404,0.2774,0.1664,0.8877,0.282201,9.7365
LPL,6/13/2024 10:13,2,bot,Light,Weibo Gaming,Ashe,1593,1,3,0,11,14,0.736842105,0,,,457.7778,0.185186,454.3126,0.339,0.6026,1.8456,0.217342,8.7759
LPL,6/13/2024 11:18,1,bot,Elk,Bilibili Gaming,Kalista,2154,0,5,1,7,12,0.705882353,0,1,,571.922,0.19674,469.5543,0.8635,0.39,2.507,0.277758,10.2786
LPL,6/13/2024 12:15,2,bot,Elk,Bilibili Gaming,Jhin,1838,1,8,0,5,13,0.8125,0,,,477.8128,0.202911,173.5365,0.3917,0.5223,1.7628,0.278681,9.7606
LPL,6/13/2024 13:06,3,bot,Elk,Bilibili Gaming,Senna,1773,1,2,1,12,14,0.933333333,0,,,529.6447,0.242743,363.2149,1.2521,0.6768,3.2826,0.149677,1.489
LCK,6/14/2024 8:10,1,bot,Peyz,Gen.G,Zeri,1783,1,11,1,5,16,0.888888889,0,1,0,740.7291,0.311317,532.2602,0.4711,0.673,2.0864,0.334184,12.4173
LCK,6/14/2024 9:01,2,bot,Peyz,Gen.G,Senna,2113,1,0,3,10,3.333333333,0.625,0,0,0,388.0265,0.135639,365.168,1.7321,0.6247,3.805,0.135152,2.1297
LCK,6/14/2024 10:51,1,bot,Gumayusi,T1,Senna,2145,1,1,1,8,9,0.692307692,0,1,0,449.7622,0.200232,206.4615,1.986,0.8392,4.2238,0.127459,1.8182
LCK,6/14/2024 11:50,2,bot,Gumayusi,T1,Senna,1872,1,2,0,17,19,0.791666667,0,0,0,636.5064,0.234502,224.9359,1.4103,0.7051,3.3013,0.161543,1.859
PCS,6/15/2024 9:12,1,bot,Betty,PSG Talon,Senna,1623,1,2,2,14,8,0.888888889,0,0,0,434.9353,0.182203,294.6026,1.3309,0.8133,3.549,0.139331,1.9593
LCK,6/15/2024 9:34,1,bot,Aiming,Dplus KIA,Corki,1780,1,11,0,1,12,0.75,0,1,0,939,0.35304,370.0787,0.7753,0.3034,1.2472,0.338106,8.9663
LJL,6/15/2024 10:02,1,bot,Marble,Fukuoka SoftBank HAWKS gaming,Ashe,1493,1,7,0,9,16,0.842105263,0,0,0,638.0174,0.223688,353.1279,0.5224,0.6028,1.8486,0.234388,8.4394
PCS,6/15/2024 10:03,2,bot,Betty,PSG Talon,Corki,1698,1,4,0,5,9,0.473684211,0,0,0,785.5477,0.277599,384.7703,0.3534,0.3534,0.8481,0.228929,10.3534
LCK,6/15/2024 10:24,2,bot,Aiming,Dplus KIA,Corki,2013,0,0,1,1,1,0.2,0,0,0,324.4411,0.212254,383.9344,0.8346,0.5067,1.4903,0.258045,9.8659
LJL,6/15/2024 10:50,2,bot,Marble,Fukuoka SoftBank HAWKS gaming,Zeri,1678,1,5,1,2,7,0.538461538,0,0,0,671.6567,0.301475,463.3373,0.5006,0.5006,1.18,0.245678,10.2265
LCK,6/15/2024 11:21,3,bot,Aiming,Dplus KIA,Zeri,2075,1,14,1,9,23,0.958333333,0,0,0,1063.6627,0.416167,641.3205,0.2602,0.8675,1.6482,0.32881,10.988
LEC,6/15/2024 16:02,1,bot,Noah,Fnatic,Corki,1683,1,9,0,3,12,0.857142857,0,0,0,804.3494,0.361061,309.6257,0.6417,0.2496,1.2478,0.317773,12.0499
LEC,6/15/2024 16:50,1,bot,Supa,MAD Lions KOI,Zeri,1749,0,3,5,2,1,1,0,0,0,698.9708,0.335303,590.3259,0.3087,0.446,1.1664,0.267393,9.1938
LEC,6/15/2024 18:32,1,bot,Hans Sama,G2 Esports,Lucian,2045,1,6,1,4,10,0.909090909,0,0,0,752.6259,0.342122,646.0049,0.4108,0.3227,1.1736,0.297434,9.9756
LCK,3/15/2024 10:35,1,bot,Viper,Hanwha Life Esports,Varus,1857,1,3,1,7,10,0.666666667,1,0,0,709.9515,0.297157,251.5994,1.2601,0.7754,2.5202,0.262156,9.8223
LCS,6/15/2024 20:11,1,bot,Yeon,Team Liquid,Smolder,2500,1,8,4,4,3,0.631578947,0,0,0,1267.632,0.3997,696.528,0.336,0.216,1.008,0.304778,10.656
LCS,6/15/2024 20:11,1,bot,Massu,FlyQuest,Senna,2500,0,0,3,17,5.666666667,0.894736842,0,0,0,638.328,0.208596,473.16,1.68,0.312,3.144,0.127556,1.2
LCS,6/15/2024 21:11,2,bot,Massu,FlyQuest,Senna,2021,1,2,2,13,7.5,0.625,0,0,0,571.2618,0.156568,494.2207,1.336,0.3859,2.8798,0.137841,1.6922
LCS,6/15/2024 21:11,2,bot,Yeon,Team Liquid,Kalista,2021,0,1,4,0,0.25,0.090909091,0,0,0,499.0599,0.193365,644.3246,0.4453,0.1781,0.9797,0.248958,9.2627
LCS,6/15/2024 22:02,3,bot,Yeon,Team Liquid,Zeri,1521,1,5,1,6,11,0.523809524,0,0,0,510.2564,0.170476,443.8264,0.4339,0.5523,1.3018,0.222232,9.9408
LCS,6/15/2024 22:02,3,bot,Massu,FlyQuest,Varus,1521,0,1,4,2,0.75,0.375,0,0,0,506.3511,0.233382,565.3649,0.3945,0.1183,0.5917,0.217057,8.7574
LCK,3/15/2024 11:26,2,bot,Viper,Hanwha Life Esports,Varus,1992,0,0,3,5,1.666666667,0.625,0,0,0,779.3072,0.343052,375.241,0.3916,0.4518,1.0542,0.20916,8.4337
LCK,3/15/2024 12:20,3,bot,Viper,Hanwha Life Esports,Smolder,1891,1,10,0,6,16,0.727272727,0,0,0,851.3591,0.308634,332.5225,0.4442,0.6029,1.9989,0.281231,9.487
LCK,3/21/2024 8:05,1,bot,Viper,Hanwha Life Esports,Zeri,2440,0,4,5,7,2.2,0.916666667,1,0,0,866.8279,0.294549,730.8689,0.4672,0.5164,1.5246,0.265491,9.6148
LJL,6/16/2024 8:13,1,bot,Marble,Fukuoka SoftBank HAWKS gaming,Kalista,1812,1,5,1,7,12,0.6,0,0,0,833.1457,0.28944,366.2914,1.0596,0.1656,1.6887,0.232362,8.245
LJL,6/16/2024 9:03,2,bot,Marble,Fukuoka SoftBank HAWKS gaming,Kalista,1863,1,9,0,6,15,0.789473684,1,0,0,652.5282,0.235475,291.723,0.9018,0.2576,1.6425,0.254384,7.8261
LPL,6/16/2024 9:16,1,bot,GALA,LNG Esports,Senna,1886,1,4,3,15,6.333333333,0.904761905,0,,,507.9321,0.17392,487.8897,0.9544,0.509,2.1633,0.145337,1.3998
LCK,6/16/2024 9:23,1,bot,Peyz,Gen.G,Ezreal,1606,1,7,0,5,12,0.705882353,0,1,0,660.7846,0.251708,275.4545,0.3736,0.1868,1.0461,0.261394,10.1245
LCK,6/16/2024 9:23,1,bot,Gumayusi,T1,Varus,1606,0,1,4,2,0.75,0.75,0,0,1,354.8443,0.256398,412.4533,0.411,0.2989,1.345,0.234032,9.2653
LPL,6/16/2024 10:07,2,bot,GALA,LNG Esports,Ziggs,1600,1,3,1,2,5,0.555555556,0,,,1016.5875,0.394947,304.5375,0.3375,0.1125,0.7125,0.286937,8.4
LCK,6/16/2024 10:10,2,bot,Gumayusi,T1,Jhin,1468,0,3,4,3,1.5,1,0,0,1,417.752,0.231438,442.8474,0.4905,0.1635,1.0218,0.266291,8.7466
LCK,6/16/2024 10:10,2,bot,Peyz,Gen.G,Ezreal,1468,1,10,0,3,13,0.8125,0,1,0,777.7929,0.326398,345.654,0.4496,0.327,1.2262,0.274284,10.0136
LPL,6/16/2024 11:15,1,bot,JackeyLove,Top Esports,Jhin,1586,1,2,0,4,6,0.4,0,,,337.0744,0.144045,335.145,0.4161,0.3026,1.2484,0.20273,10.3279
LPL,6/16/2024 12:02,2,bot,JackeyLove,Top Esports,Senna,1689,1,3,1,12,15,0.882352941,1,,,568.3837,0.166525,360.0355,1.1723,0.6394,3.3393,0.138697,1.9538
PCS,6/16/2024 12:10,1,bot,Betty,PSG Talon,Zeri,1525,1,2,0,3,5,0.333333333,0,0,0,535.5541,0.194102,580.3279,0.4328,0.3541,1.3377,0.232589,11.5279
PCS,6/16/2024 13:01,2,bot,Betty,PSG Talon,Jhin,1466,1,9,1,3,12,0.6,0,0,0,551.869,0.189899,305.9345,0.3683,0.1228,0.7776,0.253762,10.6412
LEC,6/16/2024 15:57,1,bot,Hans Sama,G2 Esports,Ashe,1907,1,6,5,3,1.8,0.642857143,1,0,0,877.441,0.32074,525.9675,0.409,0.2832,1.3214,0.264439,9.3445
LEC,6/16/2024 16:48,1,bot,Supa,MAD Lions KOI,Jinx,1672,0,0,1,2,2,1,0,1,0,510.1435,0.336346,314.1388,0.2871,0.323,1.1483,0.260431,9.5096
LCK,3/21/2024 9:07,2,bot,Viper,Hanwha Life Esports,Senna,1950,1,4,0,15,19,0.95,0,1,0,575.5077,0.223422,300.1231,1.6308,0.4923,3.9385,0.159496,1.2923
LEC,6/16/2024 17:34,1,bot,Noah,Fnatic,Varus,2238,1,5,1,8,13,0.722222222,0,0,0,967.7748,0.314969,402.6273,0.3753,0.2413,0.8311,0.273501,9.1689
LPL,6/17/2024 9:18,1,bot,Light,Weibo Gaming,Ashe,1515,0,0,2,1,0.5,1,0,,,199.2475,0.156537,330.0594,0.396,0.3564,1.1881,0.250144,9.703
