league,date,game,position,playername,teamname,champion,gamelength,result,kills,deaths,assists,kda,killparticipation,firstbloodkill,firstbloodassist,firstbloodvictim,dpm,damageshare,damagetakenperminute,wpm,wcpm,vspm,earnedgoldshare,cspm
MSI,5/12/2024 8:58,4,sup,ON,Bilibili Gaming,Nautilus,1832,1,1,1,8,9,0.75,0,1,,232.5,0.0928635,549.9891,0.2948,0.1965,0.8843,0.184062,7.8275
MSI,5/14/2024 9:10,1,sup,Meiko,Top Esports,Nautilus,1727,0,0,4,4,1,0.571428571,0,,1,182.432,0.0836923,419.0272,1.355,0.3822,2.7794,0.0869414,1.5981
MSI,5/14/2024 9:10,1,sup,Mikyx,G2 Esports,Leona,1727,1,3,1,16,19,0.703703704,0,1,,410.0637,0.14273,513.2484,1.8413,0.1737,2.9184,0.113101,0.4864
MSI,5/14/2024 9:57,2,sup,Meiko,Top Esports,Renata Glasc,1483,0,0,5,0,0,0,0,,1,187.5253,0.0893722,451.7195,1.5779,0.4855,3.2771,0.0877949,0.971
MSI,5/14/2024 9:57,2,sup,Mikyx,G2 Esports,Braum,1483,1,2,1,17,19,1,0,1,,150.1416,0.0566767,636.9791,1.5374,0.3237,3.0344,0.133053,0.8092
MSI,5/14/2024 10:40,3,sup,Mikyx,G2 Esports,Neeko,1745,1,0,3,12,4,0.75,0,,1,427.3926,0.145646,375.851,1.4785,0.4126,3.0602,0.0922336,0.9628
MSI,5/14/2024 10:40,3,sup,Meiko,Top Esports,Camille,1745,0,1,5,5,1.2,1,0,1,,230.5788,0.0954362,595.0487,2.0287,0.4126,3.4728,0.11692,0.8596
MSI,5/15/2024 9:10,1,sup,Keria,T1,Ornn,1747,1,0,1,6,6,0.461538462,0,,,246.9033,0.107336,711.4139,0.3434,0.1374,0.996,0.169885,7.5215
MSI,5/15/2024 9:10,1,sup,CoreJJ,Team Liquid,Alistar,1747,0,0,2,4,2,0.571428571,0,,,67.9679,0.0323796,357.9737,1.5455,0.2748,2.9536,0.0731348,0.8243
MSI,5/15/2024 9:58,2,sup,CoreJJ,Team Liquid,Nautilus,2625,0,1,4,8,2.25,0.692307692,0,,,93.12,0.0521598,469.0057,1.7829,0.5486,3.5429,0.0863126,1.0514
MSI,5/15/2024 9:58,2,sup,Keria,T1,Kalista,2625,1,1,3,9,3.333333333,0.526315789,0,,,272.64,0.100325,242.4914,2.88,0.5714,5.12,0.0911017,1.1886
MSI,5/15/2024 11:00,3,sup,CoreJJ,Team Liquid,Nautilus,2111,1,0,2,18,9,0.857142857,0,1,,166.0161,0.0806571,429.7489,1.6201,0.3411,3.6665,0.103449,0.7106
MSI,5/15/2024 11:00,3,sup,Keria,T1,Rell,2111,0,2,7,5,1,0.583333333,0,,1,130.2037,0.0599207,644.1971,2.1033,0.2274,3.2686,0.097056,0.6253
MSI,5/15/2024 11:54,4,sup,Keria,T1,Ornn,1421,1,4,3,6,3.333333333,0.37037037,0,,,403.2794,0.125841,948.9796,0.5489,0.0422,1.0978,0.240235,7.3469
MSI,5/15/2024 11:54,4,sup,CoreJJ,Team Liquid,Rell,1421,0,3,5,7,2,0.769230769,0,,,151.6678,0.0582711,592.1464,1.3934,0.3378,2.829,0.128304,0.5067
MSI,5/16/2024 9:11,1,sup,Lehends,Gen.G,Nautilus,2189,0,0,5,3,0.6,0.5,0,,,238.328,0.129514,758.7574,0.7127,0.3289,1.3979,0.141537,5.0434
MSI,5/16/2024 9:11,1,sup,ON,Bilibili Gaming,Ashe,2189,1,1,2,16,8.5,0.944444444,0,1,,535.0662,0.243037,435.0206,2.741,1.069,5.7835,0.122164,1.5075
MSI,5/16/2024 10:05,2,sup,Lehends,Gen.G,Nautilus,1751,1,3,2,8,5.5,0.611111111,1,,,245.3798,0.108375,418.1839,0.6853,0.2399,0.9937,0.168572,5.9966
MSI,5/16/2024 10:05,2,sup,ON,Bilibili Gaming,Ashe,1751,0,0,5,4,0.8,0.666666667,0,,1,330.8738,0.165358,484.1805,2.0902,0.514,4.5917,0.0994833,1.4392
MSI,5/16/2024 10:53,3,sup,ON,Bilibili Gaming,Tahm Kench,1763,0,0,7,2,0.285714286,0.666666667,0,,,174.4186,0.127203,1003.0516,0.3403,0.1021,0.5786,0.146873,5.0709
MSI,5/16/2024 10:53,3,sup,Lehends,Gen.G,Nautilus,1763,1,2,0,16,18,0.9,0,1,,196.54,0.0631097,450.5275,1.8378,0.1702,3.3352,0.114198,0.6126
MSI,5/16/2024 11:41,4,sup,ON,Bilibili Gaming,Renata Glasc,2492,0,0,6,11,1.833333333,0.6875,0,1,,274.9358,0.121078,851.2681,2.6244,0.4815,4.2135,0.100726,1.0594
MSI,5/16/2024 11:41,4,sup,Lehends,Gen.G,Nami,2492,1,2,5,19,4.2,0.875,0,,,255.1685,0.0778981,374.9278,1.8299,0.5297,3.8042,0.103401,1.0594
MSI,5/17/2024 9:11,1,sup,Keria,T1,Renata Glasc,1599,1,2,1,11,13,0.65,0,,,182.8143,0.0825354,321.7261,2.364,0.7129,4.5028,0.113006,1.7636
MSI,5/17/2024 9:11,1,sup,Mikyx,G2 Esports,Poppy,1599,0,0,3,3,1,0.6,0,,,228.4428,0.129557,419.9625,2.4015,0.7505,4.2777,0.0915051,1.5009
MSI,5/17/2024 9:56,2,sup,Mikyx,G2 Esports,Nautilus,2045,0,0,5,13,2.6,0.764705882,0,,,203.1491,0.0830979,472.1956,2.1125,0.5281,4.0196,0.0828138,1.0856
MSI,5/17/2024 9:56,2,sup,Keria,T1,Alistar,2045,1,1,2,12,6.5,0.8125,0,,,151.1002,0.0788605,488.8606,1.9071,0.3521,3.5795,0.107379,0.9682
MSI,5/17/2024 10:48,3,sup,Mikyx,G2 Esports,Braum,2129,0,1,5,7,1.6,0.727272727,0,,,194.9084,0.105793,525.768,2.2828,0.2818,3.9455,0.0952093,0.62
MSI,5/17/2024 10:48,3,sup,Keria,T1,Nautilus,2129,1,3,3,10,4.333333333,0.722222222,0,,,145.0822,0.0719703,419.9718,2.17,0.5636,4.0019,0.113126,1.2682
MSI,5/18/2024 9:10,1,sup,ON,Bilibili Gaming,Renata Glasc,1786,1,1,2,14,7.5,0.789473684,0,,,245.8791,0.0815365,510.9742,2.3516,0.5711,4.1321,0.119047,0.8399
MSI,5/18/2024 9:10,1,sup,Keria,T1,Nautilus,1786,0,3,3,9,4,0.8,0,1,,400.0784,0.181131,780.2688,0.3359,0.2016,0.8735,0.179071,6.3494
MSI,5/18/2024 9:58,2,sup,Keria,T1,Ashe,1745,1,2,3,7,3,0.5625,0,,1,347.1748,0.165205,268.2636,2.5444,0.9971,4.6762,0.118211,1.5473
MSI,5/18/2024 9:58,2,sup,ON,Bilibili Gaming,Kalista,1745,0,2,6,2,0.666666667,0.444444444,1,,,283.8739,0.139578,452.9398,2.4756,0.6189,4.2292,0.121078,1.8911
MSI,5/18/2024 10:45,3,sup,ON,Bilibili Gaming,Ornn,1421,1,4,2,14,9,0.782608696,0,,,362.8712,0.106053,848.6981,0.2956,0.1689,0.8023,0.18383,7.5158
MSI,5/18/2024 10:45,3,sup,Keria,T1,Nautilus,1421,0,1,7,2,0.428571429,0.75,0,,,218.8037,0.134338,692.3434,1.2667,0.2111,2.5334,0.105494,0.8023
MSI,5/18/2024 11:27,4,sup,Keria,T1,Ornn,2192,1,1,2,16,8.5,0.607142857,0,,,329.1515,0.112274,1034.1515,0.4106,0.219,1.2865,0.150299,6.542
MSI,5/18/2024 11:27,4,sup,ON,Bilibili Gaming,Nautilus,2192,0,3,6,8,1.833333333,0.647058824,0,1,,171.0766,0.0512259,688.9599,1.6697,0.4653,3.4489,0.0988798,1.3412
MSI,5/18/2024 12:24,5,sup,ON,Bilibili Gaming,Ornn,2021,1,2,1,8,10,0.555555556,0,,,199.238,0.0973341,727.0955,0.2375,0.2375,1.2172,0.169269,6.6502
MSI,5/18/2024 12:24,5,sup,Keria,T1,Nautilus,2021,0,1,3,1,0.666666667,0.4,0,,,169.1638,0.0984393,400.4948,1.9891,0.2078,3.3845,0.0809275,0.6828
MSI,5/19/2024 9:16,1,sup,Lehends,Gen.G,Tahm Kench,2300,1,1,2,6,3.5,0.4375,0,,,193.8261,0.0870201,1092.7304,0.8087,0.2087,1.3304,0.151973,5.8696
MSI,5/19/2024 9:16,1,sup,ON,Bilibili Gaming,Nami,2300,0,1,2,9,5,1,0,1,,181.1478,0.0725038,284.9478,1.7739,0.4174,3.3652,0.0862539,0.913
MSI,5/19/2024 10:13,2,sup,ON,Bilibili Gaming,Ashe,2354,0,2,11,11,1.181818182,0.764705882,0,,,425.531,0.147584,646.4146,2.4979,0.6117,4.537,0.130359,1.8352
MSI,5/19/2024 10:13,2,sup,Lehends,Gen.G,Blitzcrank,2354,1,3,4,24,6.75,0.692307692,0,1,,274.1801,0.0840862,592.5573,2.4469,0.3823,3.9252,0.121634,0.7647
MSI,5/19/2024 11:11,3,sup,ON,Bilibili Gaming,Tahm Kench,2408,1,1,5,7,1.6,0.4,0,1,,195.8472,0.0684893,1160.0332,0.299,0.5233,1.1462,0.12363,4.3106
MSI,5/19/2024 11:11,3,sup,Lehends,Gen.G,Ashe,2408,0,0,5,9,1.8,0.692307692,0,,,464.5764,0.152323,595.4153,2.5415,0.4734,4.6595,0.109179,1.4452
MSI,5/19/2024 12:09,4,sup,Lehends,Gen.G,Maokai,2834,1,4,2,12,8,0.695652174,1,,,301.8631,0.134443,763.2322,0.8257,0.2752,1.5243,0.152931,4.5519
MSI,5/19/2024 12:09,4,sup,ON,Bilibili Gaming,Nautilus,2834,0,0,9,3,0.333333333,0.333333333,0,,1,109.6683,0.0566677,432.3218,2.3712,0.3176,3.6203,0.0674301,0.8257
LPL,6/1/2024 12:33,1,sup,Crisp,Weibo Gaming,Nautilus,2307,1,0,5,12,2.4,0.75,0,,1,123.7971,0.0483531,589.1547,1.7165,0.156,2.6528,0.0904569,1.1183
LPL,6/1/2024 13:34,2,sup,Crisp,Weibo Gaming,Leona,2026,0,1,1,2,3,0.428571429,0,,,96.4857,0.0647721,365.8045,2.0434,0.5035,3.3169,0.0840454,1.3919
LPL,6/1/2024 14:30,3,sup,Crisp,Weibo Gaming,Lulu,2011,0,0,3,6,2,0.75,0,,1,126.7727,0.0686677,336.9965,1.6708,0.4774,3.2819,0.090482,1.1338
CBLOL,6/1/2024 16:22,1,sup,Kuri,paiN Gaming,Nautilus,2140,1,6,3,9,5,0.833333333,1,0,0,217.7383,0.090358,526.8224,2.0187,0.3364,3.5888,0.130519,0.8972
LPL,6/2/2024 11:16,1,sup,Meiko,Top Esports,Ornn,1742,1,1,1,14,15,0.6,1,,,258.7026,0.0812164,702.3651,0.4133,0.2411,0.8955,0.179437,7.6464
LPL,6/2/2024 12:04,2,sup,Meiko,Top Esports,Leona,1310,1,2,0,7,9,0.642857143,1,,,179.6336,0.0698951,390.458,1.374,0.458,2.7481,0.111567,1.5573
CBLOL,6/2/2024 18:11,1,sup,Kuri,paiN Gaming,Nautilus,2384,0,1,6,12,2.166666667,0.8125,0,1,0,257.3154,0.099796,552.6594,2.2903,0.3272,3.8507,0.0936929,0.8809
LPL,6/3/2024 9:19,1,sup,Hang,LNG Esports,Nautilus,1814,1,0,2,8,4,0.666666667,0,,,196.5711,0.0985429,552.9989,0.6615,0.1985,1.29,0.175076,7.806
LPL,6/3/2024 10:11,2,sup,Hang,LNG Esports,Rell,2051,1,0,8,18,2.25,0.818181818,0,,,69.332,0.0240637,544.2126,1.96,0.5266,3.5397,0.0906571,1.1702
LPL,6/3/2024 11:16,1,sup,Crisp,Weibo Gaming,Rell,1666,1,0,3,15,5,0.789473684,0,,1,109.88,0.0365928,552.2089,1.8007,0.2881,3.1333,0.084373,0.7563
LPL,6/3/2024 12:04,2,sup,Crisp,Weibo Gaming,Nautilus,1927,0,1,5,6,1.4,0.636363636,1,,,137.2496,0.0923485,585.5215,2.055,0.3425,3.3939,0.0928709,1.2455
LPL,6/3/2024 12:57,3,sup,Crisp,Weibo Gaming,Rakan,1930,1,0,0,13,13,0.764705882,0,,,131.0984,0.0574725,329.9378,2.5803,0.6218,4.228,0.0849094,1.2746
LPL,6/6/2024 12:42,1,sup,ON,Bilibili Gaming,Alistar,1892,1,1,5,13,2.8,0.875,0,1,,129.7357,0.0590226,714.1966,1.871,0.3488,3.203,0.0906401,0.9197
LPL,6/6/2024 13:35,2,sup,ON,Bilibili Gaming,Nautilus,1748,1,1,2,13,7,0.636363636,0,,,227.1281,0.0762588,511.0984,1.476,0.4805,3.4668,0.111967,0.9611
LJL,6/7/2024 10:22,1,sup,Vsta,Fukuoka SoftBank HAWKS gaming,Rumble,1589,1,0,2,10,5,0.666666667,0,0,1,473.2788,0.186804,477.5079,1.6237,0.2266,2.7565,0.116561,0.944
LJL,6/7/2024 11:09,2,sup,Vsta,Fukuoka SoftBank HAWKS gaming,Pyke,2121,1,7,2,11,9,0.666666667,0,0,0,285.9123,0.0815488,587.9208,2.4894,0.6789,4.3847,0.123038,1.4427
LPL,6/7/2024 11:17,1,sup,Hang,LNG Esports,Rakan,1466,0,1,2,2,1.5,1,1,,,178.0764,0.0735058,528.704,1.9645,0.6139,3.7244,0.11116,1.2278
LPL,6/7/2024 11:17,1,sup,Meiko,Top Esports,Ornn,1466,1,2,1,8,10,0.625,0,,,255.307,0.104179,1011.4461,0.4911,0.2865,0.9004,0.170238,7.4898
LPL,6/7/2024 12:04,2,sup,Meiko,Top Esports,Alistar,1969,1,2,3,3,1.666666667,0.5,0,,1,94.2814,0.0456228,485.1498,2.0721,0.6704,3.9005,0.108666,1.5236
LPL,6/7/2024 12:04,2,sup,Hang,LNG Esports,Nautilus,1969,0,0,3,10,3.333333333,1,0,1,,194.5048,0.133077,439.8375,1.8893,0.4266,3.5043,0.103285,1.1884
LPL,6/8/2024 11:19,1,sup,Crisp,Weibo Gaming,Nautilus,1767,0,0,3,1,0.333333333,0.5,0,,,114.601,0.128278,421.2564,0.6791,0.2037,0.9847,0.142801,6.2479
LJL,6/8/2024 12:08,1,sup,Vsta,Fukuoka SoftBank HAWKS gaming,Nautilus,1839,1,1,2,9,5,0.666666667,0,0,0,130.6688,0.060155,332.8222,1.6639,0.3915,3.3279,0.101905,1.3703
LPL,6/8/2024 12:11,2,sup,Crisp,Weibo Gaming,Braum,1644,1,0,0,9,9,0.75,0,,,136.9708,0.0744537,368.1387,1.8248,0.4015,3.4672,0.0900661,0.8759
LJL,6/8/2024 12:58,2,sup,Vsta,Fukuoka SoftBank HAWKS gaming,Rell,1627,1,0,0,14,14,0.875,0,0,0,140.3565,0.0539422,448.6908,1.5489,0.2213,2.7289,0.0963962,1.1063
LPL,6/8/2024 13:00,3,sup,Crisp,Weibo Gaming,Rell,1870,0,0,4,3,0.75,0.75,0,,1,45.9144,0.0212578,497.1979,1.7326,0.2888,3.1444,0.0711788,1.0909
CBLOL,6/8/2024 16:15,1,sup,Kuri,paiN Gaming,Braum,1584,1,1,0,19,20,0.952380952,0,1,0,271.1742,0.110071,358.9015,1.7803,0.1515,3.2197,0.109819,1.0985
LEC,6/8/2024 18:07,1,sup,Alvaro,MAD Lions KOI,Nautilus,1939,0,0,3,8,2.666666667,0.666666667,0,1,0,194.3579,0.0847993,763.1975,0.6189,0.2476,1.3925,0.152884,5.9722
LEC,6/8/2024 18:07,1,sup,Mikyx,G2 Esports,Taric,1939,1,0,5,13,2.6,0.65,0,0,1,138.2568,0.052703,545.3533,1.9495,0.7117,4.1774,0.0932231,1.2068
LEC,6/8/2024 18:57,1,sup,Jun,Fnatic,Nautilus,1723,1,0,3,9,3,0.9,0,0,0,171.3987,0.0818029,497.6901,1.8108,0.2089,2.9948,0.104746,0.8706
LEC,6/9/2024 16:59,1,sup,Alvaro,MAD Lions KOI,Rell,2471,0,1,4,7,2,0.666666667,1,0,0,116.3577,0.0502111,549.1299,1.5297,0.6556,3.5694,0.0981298,1.1898
LEC,6/9/2024 18:01,1,sup,Jun,Fnatic,Rell,2226,1,0,1,15,15,1,0,1,0,147.1698,0.0559879,466.442,1.9407,0.5121,3.8005,0.101698,1.1051
CBLOL,6/9/2024 18:45,1,sup,Kuri,paiN Gaming,Rell,1535,0,0,3,3,1,0.6,0,0,0,109.0554,0.080154,517.9544,1.7199,0.3127,3.0098,0.0929839,1.329
LEC,6/9/2024 18:59,1,sup,Mikyx,G2 Esports,Poppy,2409,0,4,9,6,1.111111111,0.769230769,0,0,1,305.0062,0.121688,748.4433,3.0137,0.6476,5.1059,0.123626,1.4944
LPL,6/10/2024 11:35,1,sup,ON,Bilibili Gaming,Rell,2646,1,3,4,14,4.25,0.772727273,0,,,140.771,0.0445578,604.2857,1.8367,0.6576,4.0136,0.117789,1.4059
LPL,6/10/2024 12:43,2,sup,ON,Bilibili Gaming,Nautilus,2481,1,0,5,10,2,0.625,0,,,235.3325,0.0912421,808.1258,0.4111,0.1693,1.1366,0.118697,4.6433
LEC,6/10/2024 15:09,1,sup,Jun,Fnatic,Nautilus,1708,1,0,2,10,5,0.625,0,0,0,205.8197,0.0714625,454.1803,1.6511,0.281,2.9508,0.0937359,1.0187
LEC,6/10/2024 16:58,1,sup,Mikyx,G2 Esports,Renata Glasc,2582,0,0,3,8,2.666666667,0.8,0,0,0,157.4826,0.0712416,477.56,3.3927,0.7204,5.2053,0.0882718,1.3013
LEC,6/10/2024 18:54,1,sup,Alvaro,MAD Lions KOI,Braum,1987,1,0,3,11,3.666666667,0.647058824,0,1,0,192.4107,0.0994553,622.0131,1.9326,0.302,3.2008,0.0831478,0.6341
LLA,6/11/2024 22:45,1,sup,Lyonz,Movistar R7,Nautilus,2140,1,3,0,12,15,0.714285714,0,1,0,267.3645,0.0940601,546.8692,0.5888,0.1121,0.9813,0.162752,6.1402
LLA,6/11/2024 23:39,2,sup,Lyonz,Movistar R7,Rell,1883,0,3,6,7,1.666666667,0.625,0,0,0,189.1131,0.0840164,530.7594,1.7525,0.1912,3.1864,0.113528,0.7966
LCK,6/12/2024 8:11,1,sup,Kellin,Dplus KIA,Rakan,1519,1,0,1,17,17,0.772727273,0,1,0,215.5892,0.0756249,471.6656,2.8045,0.711,4.661,0.111891,1.422
LCK,6/12/2024 8:11,1,sup,Delight,Hanwha Life Esports,Leona,1519,0,0,4,1,0.25,1,0,0,0,156.4582,0.110261,664.661,2.3305,0.79,4.345,0.10377,1.3825
LCK,6/12/2024 8:59,2,sup,Delight,Hanwha Life Esports,Alistar,1921,1,2,0,11,13,0.866666667,0,0,0,153.0453,0.0732119,558.2717,1.5305,0.1874,2.7173,0.100563,1.2181
LCK,6/12/2024 8:59,2,sup,Kellin,Dplus KIA,Leona,1921,0,1,3,4,1.666666667,0.714285714,1,0,0,119.8438,0.0713051,517.8865,2.1239,0.7496,3.4669,0.0821131,1.4992
LPL,6/12/2024 9:16,1,sup,Hang,LNG Esports,Nautilus,2048,1,0,3,9,3,0.692307692,0,,,99.082,0.0380285,346.2891,2.0801,0.5566,4.3066,0.101609,1.3477
LCK,6/12/2024 9:53,3,sup,Kellin,Dplus KIA,Nautilus,2722,1,0,7,7,1,0.466666667,0,1,0,87.1124,0.0416684,744.82,2.2483,0.4188,3.5268,0.0776165,0.9037
LCK,6/12/2024 9:53,3,sup,Delight,Hanwha Life Esports,Rell,2722,0,0,3,9,3,0.818181818,0,0,0,55.4151,0.0217444,708.0088,2.2483,0.2645,3.5929,0.076548,1.058
LPL,6/12/2024 10:10,2,sup,Hang,LNG Esports,Ornn,1740,0,1,1,6,7,1,1,,,365.6207,0.198548,753.3793,0.6207,0.2414,1.1379,0.223807,7.1034
LPL,6/12/2024 11:01,3,sup,Hang,LNG Esports,Leona,2406,0,0,4,5,1.25,0.833333333,0,1,,117.606,0.0676913,500.399,1.6459,0.6733,3.8903,0.0943767,1.3965
LPL,6/12/2024 11:16,1,sup,Meiko,Top Esports,Leona,1952,1,1,4,13,3.5,0.538461538,0,,,190.4508,0.0559564,594.4057,1.875,0.5533,4.1189,0.102364,1.3217
LPL,6/12/2024 12:08,2,sup,Meiko,Top Esports,Ornn,1481,1,1,3,7,2.666666667,0.421052632,1,,,353.0722,0.118612,1019.7569,0.4051,0.081,0.7698,0.146802,6.8467
LLA,6/12/2024 22:41,1,sup,Lyonz,Movistar R7,Nautilus,1784,1,1,2,10,5.5,0.785714286,0,1,0,285.5717,0.113964,662.6906,0.6054,0.2018,1.3453,0.173582,7.0628
LLA,6/12/2024 23:33,2,sup,Lyonz,Movistar R7,Nautilus,1787,1,1,5,7,1.6,0.533333333,0,0,1,136.9558,0.0562171,509.7482,0.7051,0.1007,1.343,0.119095,5.4057
LPL,6/13/2024 9:16,1,sup,Crisp,Weibo Gaming,Leona,2163,1,1,4,12,3.25,0.65,0,,,144.3828,0.0583598,556.8655,2.3024,0.3883,3.9667,0.088126,0.9709
LPL,6/13/2024 10:13,2,sup,Crisp,Weibo Gaming,Braum,1593,1,2,1,15,17,0.894736842,0,,,244.1808,0.0987708,800.8286,1.7326,0.565,3.6535,0.121476,0.9793
LPL,6/13/2024 11:18,1,sup,ON,Bilibili Gaming,Camille,2154,0,2,4,7,2.25,0.529411765,0,,,410.5571,0.141229,802.2006,3.2033,0.5014,4.9861,0.0974568,1.0028
LPL,6/13/2024 12:15,2,sup,ON,Bilibili Gaming,Rell,1838,1,2,3,9,3.666666667,0.6875,0,,,140.6638,0.0597346,780.6202,1.7628,0.6529,3.6888,0.115559,1.3058
LPL,6/13/2024 13:06,3,sup,ON,Bilibili Gaming,Nautilus,1773,1,0,0,11,11,0.733333333,0,1,,252.5212,0.115725,372.4535,0.4061,0.3046,1.1168,0.154911,6.802
LCK,6/14/2024 8:10,1,sup,Lehends,Gen.G,Lulu,1783,1,2,2,15,8.5,0.944444444,0,1,0,130.7684,0.05496,252.6528,1.8845,0.5048,3.567,0.104568,0.9759
LCK,6/14/2024 9:01,2,sup,Lehends,Gen.G,Nautilus,2113,1,1,3,6,2.333333333,0.4375,0,0,0,224.1268,0.0783463,780.1704,0.6815,0.3124,1.4198,0.143295,6.7866
LCK,6/14/2024 10:51,1,sup,Keria,T1,Tahm Kench,2145,1,0,3,7,2.333333333,0.538461538,0,0,0,218.4056,0.0972329,1130.6853,0.4755,0.1958,1.1748,0.164907,7.7483
LCK,6/14/2024 11:50,2,sup,Keria,T1,Ornn,1872,1,3,0,11,14,0.583333333,0,0,0,416.891,0.153591,764.2949,0.2885,0.1603,0.8974,0.180038,8.8782
PCS,6/15/2024 9:12,1,sup,Woody,PSG Talon,Ornn,1623,1,1,1,10,11,0.611111111,0,0,0,303.9187,0.127317,883.3272,0.3697,0.1848,0.9612,0.156766,7.8743
LCK,6/15/2024 9:34,1,sup,Kellin,Dplus KIA,Leona,1780,1,1,1,9,10,0.625,1,0,0,225.1685,0.0846577,627.9775,1.5169,0.4719,3.4719,0.109864,1.0787
LJL,6/15/2024 10:02,1,sup,Vsta,Fukuoka SoftBank HAWKS gaming,Leona,1493,1,0,2,13,6.5,0.684210526,0,0,1,213.7977,0.074957,870.7435,0.9645,0.4421,2.7729,0.108564,1.5673
PCS,6/15/2024 10:03,2,sup,Woody,PSG Talon,Nautilus,1698,1,0,4,11,2.75,0.578947368,0,0,0,158.7633,0.0561043,737.1731,1.8728,0.1767,3.1449,0.0788173,0.742
LCK,6/15/2024 10:24,2,sup,Kellin,Dplus KIA,Leona,2013,0,1,4,1,0.5,0.4,0,0,0,115.4396,0.0755221,522.0864,1.6692,0.3875,3.4277,0.0786876,0.924
LJL,6/15/2024 10:50,2,sup,Vsta,Fukuoka SoftBank HAWKS gaming,Rakan,1678,1,0,1,12,12,0.923076923,0,0,0,202.3838,0.0908405,603.5042,2.1812,0.5006,3.7187,0.111256,1.1442
LCK,6/15/2024 11:21,3,sup,Kellin,Dplus KIA,Rakan,2075,1,0,5,12,2.4,0.5,0,0,1,121.0699,0.0473696,597.4843,3.3542,0.6072,5.0313,0.0843472,0.9831
LEC,6/15/2024 16:02,1,sup,Jun,Fnatic,Rell,1683,1,0,1,13,13,0.928571429,0,0,1,186.738,0.0838241,586.1676,1.9608,0.3209,3.2799,0.103969,1.2121
LEC,6/15/2024 16:50,1,sup,Alvaro,MAD Lions KOI,Rell,1749,0,0,4,4,1,0.8,0,0,0,189.7427,0.0910213,496.7067,1.9211,0.2401,3.1561,0.0828674,0.8576
LEC,6/15/2024 18:32,1,sup,Mikyx,G2 Esports,Nami,2045,1,0,3,10,3.333333333,0.909090909,0,0,0,210.8362,0.0958402,375.8435,1.6724,0.176,2.9046,0.0781583,0.8509
CBLOL,6/15/2024 19:57,1,sup,Kuri,paiN Gaming,Alistar,1900,1,0,2,15,7.5,0.652173913,0,0,0,172.8947,0.0621862,828.2526,2.0526,0.3474,3.4105,0.0846023,1.1684
LCS,6/15/2024 20:11,1,sup,CoreJJ,Team Liquid,Nautilus,2500,1,0,4,10,2.5,0.526315789,0,0,0,119.688,0.0377391,618.168,1.56,0.408,3.792,0.0864981,1.008
LCS,6/15/2024 20:11,1,sup,Busio,FlyQuest,Ornn,2500,0,2,3,13,5,0.789473684,0,0,0,283.536,0.0926552,1260.648,0.432,0.096,0.672,0.14571,5.496
LCS,6/15/2024 21:11,2,sup,Busio,FlyQuest,Ornn,2021,1,4,0,12,16,0.666666667,0,0,0,280.1682,0.0767866,834.3592,0.4453,0.1781,0.7719,0.156072,5.0173
LCS,6/15/2024 21:11,2,sup,CoreJJ,Team Liquid,Ashe,2021,0,0,4,3,0.75,0.272727273,0,0,0,477.4468,0.184991,502.8303,2.0485,0.5938,4.3048,0.110202,1.5141
LCS,6/15/2024 22:02,3,sup,CoreJJ,Team Liquid,Alistar,1521,1,0,1,11,11,0.523809524,0,0,0,132.071,0.0441246,445.8383,1.499,0.5523,3.5108,0.0810124,1.499
LCS,6/15/2024 22:02,3,sup,Busio,FlyQuest,Leona,1521,0,1,4,3,1,0.5,0,0,0,163.7081,0.0754545,633.2939,1.7751,0.355,3.3925,0.0948909,1.0256
LCK,6/16/2024 6:07,1,sup,Delight,Hanwha Life Esports,Alistar,1674,1,0,0,17,17,0.80952381,0,0,0,204.8387,0.0699288,627.7061,1.6487,0.3943,3.19,0.0923283,1.3262
LCK,6/16/2024 6:55,2,sup,Delight,Hanwha Life Esports,Renata Glasc,1919,0,0,4,3,0.75,0.6,0,0,0,321.0422,0.150185,707.4935,2.1886,0.3752,3.8458,0.0867068,1.0631
LCK,6/16/2024 7:49,3,sup,Delight,Hanwha Life Esports,Rell,1639,1,1,2,13,7,0.736842105,0,0,1,113.5937,0.051027,471.1775,1.6473,0.7688,3.9536,0.117395,1.6473
LJL,6/16/2024 8:13,1,sup,Vsta,Fukuoka SoftBank HAWKS gaming,Leona,1812,1,0,3,7,2.333333333,0.35,0,0,0,112.6159,0.0391234,690,1.0927,0.4305,2.947,0.0886285,1.1258
LJL,6/16/2024 9:03,2,sup,Vsta,Fukuoka SoftBank HAWKS gaming,Rell,1863,1,1,3,11,4,0.631578947,0,1,0,199.4525,0.0719756,786.1192,1.3205,0.161,2.8663,0.10297,0.7085
LPL,6/16/2024 9:16,1,sup,Hang,LNG Esports,Nautilus,1886,1,0,3,17,5.666666667,0.80952381,0,,,279.7031,0.0957749,693.2768,0.6363,0.2545,1.4316,0.167096,7.3171
LCK,6/16/2024 9:23,1,sup,Lehends,Gen.G,Leona,1606,1,1,2,9,5,0.588235294,1,0,0,201.6687,0.0768202,610.1619,1.9054,0.3736,3.6239,0.0926959,1.345
LCK,6/16/2024 9:23,1,sup,Keria,T1,Rell,1606,0,0,4,3,0.75,0.75,0,0,0,105.7659,0.0764226,577.7335,1.7186,0.411,3.325,0.0800942,1.3823
